date,adj_close,30_mavg,26_ema,12_ema,MACD,Signal,Crossover,company
2001-08-29,11.3764019012451,11.412276776631671,11.435064756035208,11.46060555804398,0.025540802008771735,0.010762002441260025,0.01477879956751171,ACN
2001-08-30,11.3309259414673,11.406718571980791,11.429471811224914,11.449719800595291,0.020247989370377084,0.011748227639809787,0.008499761730567297,ACN
2001-08-31,11.2930288314819,11.403939469655349,11.422264068695583,11.436658313213004,0.014394244517420773,0.012022237976155932,0.0023720065412648414,ACN
2001-09-04,11.6568326950073,11.41353985468546,11.434462794971152,11.454894315643362,0.020431520672209658,0.012889982282009755,0.007541538390199902,ACN
2001-09-05,11.3006086349487,11.414803028106682,11.42760437416236,11.442190542724694,0.014586168562333413,0.01306445344849604,0.0015217151138373717,ACN
2001-09-06,10.9898614883423,11.403434213002516,11.405489354537984,11.405146728044532,-0.0003426264934525136,0.011689323821338192,-0.012031950314790705,ACN
2001-09-07,11.0050182342529,11.403939437866201,11.385526495557588,11.37254005739863,-0.012986438158957725,0.009164875850797857,-0.022151314009755584,ACN
2001-09-10,11.4825115203857,11.420108413696278,11.390299893449217,11.381460941356607,-0.008838952092609986,0.007327233836285931,-0.016166185928895918,ACN
2001-09-17,11.0656538009644,11.417582035064688,11.374513787267025,11.355949737642861,-0.018564049624163914,0.004689980888879756,-0.023254030513043672,ACN
2001-09-18,11.0277557373047,11.407223669687898,11.357845633911321,11.329539797939107,-0.0283058359722137,0.0013353046733841267,-0.029641140645597825,ACN
2001-09-19,10.5730047225952,11.368064371744781,11.320531112083614,11.268876232163436,-0.05165487992017859,-0.004043213026492454,-0.047611666893686136,ACN
2001-09-20,9.81508255004883,11.306167411804187,11.249700200175148,11.15268138861492,-0.09701881156022907,-0.013466123928576256,-0.08355268763165281,ACN
2001-09-21,9.663498878479,11.245533657073965,11.175809735430454,11.034014344294107,-0.14179539113634654,-0.026454554835585103,-0.11534083630076143,ACN
2001-09-24,10.0045642852783,11.197531954447419,11.121765199818038,10.952207582887539,-0.16955761693049887,-0.04092073798270281,-0.12863687894779607,ACN
2001-09-25,9.70139503479004,11.129319000244129,11.056816758827091,10.853062091936438,-0.2037546668906529,-0.057363589326255605,-0.14639107756439732,ACN
2001-09-26,9.24664115905762,11.05857966740925,10.974756960199969,10.726026839430263,-0.24873012076970547,-0.07666873709702036,-0.1720613836726851,ACN
2001-09-27,8.98137187957764,10.966365941365549,10.885135270504563,10.588356983540985,-0.296778286963578,-0.09885396072489268,-0.19792432623868533,ACN
2001-09-28,9.663498878479,10.904721705118806,10.830642769411137,10.515521572236121,-0.3151211971750154,-0.12063466634607559,-0.19448653082893982,ACN
2001-10-01,9.62560081481934,10.846361668904613,10.77729428328408,10.445565602826617,-0.33172868045746284,-0.1418792402986052,-0.18984944015885763,ACN
2001-10-02,9.53465175628662,10.792801888783764,10.722676287813956,10.374079917740643,-0.348596370073313,-0.16267000989036837,-0.18592636018294464,ACN
2001-10-03,9.81508255004883,10.746316083272287,10.683058724118181,10.330279600678164,-0.3527791234400173,-0.18177940678125637,-0.1709997166587609,ACN
2001-10-04,10.2243614196777,10.732168197631824,10.663167595673695,10.321992234797992,-0.34117536087570244,-0.197793280907401,-0.14338207996830143,ACN
2001-10-05,10.2698364257812,10.707662137349434,10.646218274056787,10.317916782738461,-0.3283014913183262,-0.21089881174602457,-0.11740267957230163,ACN
2001-10-08,10.0273017883301,10.654102293650295,10.619708598336969,10.295235742833398,-0.3244728555035703,-0.22229904797354802,-0.10217380753002228,ACN
2001-10-09,10.1561498641968,10.602058410644519,10.599967673021828,10.284392953446991,-0.31557471957483685,-0.23165826230533537,-0.08391645726950148,ACN
2001-10-10,10.3607873916626,10.559867445627836,10.589838241766893,10.290342319716707,-0.2994959220501858,-0.23846273601295406,-0.06103318603723176,ACN
2001-10-11,11.4900884628296,10.557593631744371,10.627762874064905,10.383685858376419,-0.24407701568848594,-0.23902570591422334,-0.005051309774262602,ACN
2001-10-12,12.5436010360718,10.586647288004544,10.708062241853122,10.5515854846264,-0.15647675722672183,-0.23075041215917327,0.07427365493245144,ACN
2001-10-15,13.2636270523071,10.637680625915513,10.814654965048184,10.762233407702738,-0.052421557345446956,-0.2128778758978659,0.16045631855241893,ACN
2001-10-16,13.2257318496704,10.690482552846259,10.914753329903528,10.953433581822232,0.038680251918703945,-0.1876717345655475,0.22635198648425145,ACN
2001-10-17,12.8695068359375,10.740252717336006,10.995545088489608,11.102043726096655,0.10649863760704648,-0.1582017394635514,0.2647003770705979,ACN
2001-10-18,12.6572904586792,10.784464867909737,11.063932902389947,11.22259151063534,0.15865860824539268,-0.12646437555981258,0.2851229838052053,ACN
2001-10-19,12.770977973938,10.83372983932494,11.133896935746243,11.342537107103558,0.20864017135731494,-0.09290507267361482,0.30154524403092975,ACN
2001-10-22,13.2636270523071,10.887289651234934,11.220841616884176,11.491273551810345,0.2704319349261688,-0.056523711584477554,0.32695564651064635,ACN
2001-10-23,13.3545780181885,10.955755297342927,11.307621197036761,11.635463997995089,0.32784280095832763,-0.01804168931564963,0.3458844902739773,ACN
2001-10-24,13.4455270767212,11.037610816955556,11.394255590208829,11.775469829551849,0.38121423934302,0.02192631426276271,0.3592879250802573,ACN
2001-10-25,13.4455270767212,11.1189611117045,11.477090535681938,11.904591463817148,0.4275009281352098,0.06252254525158542,0.3649783828836244,ACN
2001-10-26,13.3545780181885,11.181363328297927,11.552654914640321,12.016654182165745,0.4639992675254234,0.1027047542666582,0.3612945132587652,ACN
2001-10-29,13.3015222549438,11.255892276763907,11.622817379097,12.115919699648718,0.4931023205517171,0.14177473363438028,0.3513275869173368,ACN
2001-10-30,13.1499395370483,11.32663173675536,11.683895463878395,12.195778648636058,0.5118831847576626,0.17881136359697536,0.33307182116068723,ACN
2001-10-31,13.3166809082031,11.418087609608957,11.749006976503802,12.282320965778387,0.5333139892745855,0.21428385247241213,0.3190301368021734,ACN
2001-11-01,13.8775405883789,11.553502877553292,11.833647296950685,12.405449200403163,0.5718019034524779,0.25005583013530547,0.3217460733171725,ACN
2001-11-02,13.8320693969727,11.69245522816975,11.912897621698118,12.515535043259653,0.6026374215615355,0.28533189289523786,0.3173055286662977,ACN
2001-11-05,13.7183809280396,11.816249116261792,11.984309621480342,12.6083307376189,0.6240211161385574,0.31921629279708336,0.304804823341474,ACN
2001-11-06,13.6198492050171,11.946864255269361,12.048837523930585,12.686348683264768,0.6375111593341831,0.35105886988063195,0.28645228945355117,ACN
2001-11-07,14.3247156143188,12.116133403778067,12.138412614419083,12.812689073757172,0.6742764593380883,0.3833925919312146,0.2908838674068737,ACN
2001-11-08,15.1205348968506,12.320772171020499,12.25551255891477,12.990621497001756,0.7351089380869862,0.4185759422378223,0.3165329958491639,ACN
2001-11-09,15.1205348968506,12.502673371632884,12.36776395047078,13.15480665134969,0.78704270087891,0.45543366401737195,0.3316090368615381,ACN
2001-11-12,14.7718877792358,12.674216270446767,12.461755952625827,13.27943971562039,0.8176837629945624,0.49166844721899433,0.326015315775568,ACN
2001-11-13,15.7647647857666,12.881886704762765,12.590625545923997,13.470962135580947,0.8803365896569506,0.5305446986512501,0.3497918910057005,ACN
2001-11-14,15.317590713501,13.065303643544503,12.696810207844655,13.613246094321674,0.9164358864770197,0.5691422500145827,0.34729363646243694,ACN
2001-11-15,15.3479127883911,13.236088689168286,12.799844929904546,13.746886264723788,0.9470413348192412,0.606939590474619,0.34010174434462226,ACN
2001-11-16,15.9466667175293,13.425316365559889,12.921922572020259,13.91633923298671,0.9944166609664506,0.6456941557000696,0.34872250526638104,ACN
2001-11-19,16.6742706298828,13.646881993611647,13.067235666800173,14.128764465106165,1.061528798305993,0.6872842439271274,0.3742445543788655,ACN
2001-11-20,16.105827331543,13.84520457585652,13.184709497007534,14.281029279499469,1.0963197824919355,0.7281936617853743,0.36812612070656126,ACN
2001-11-21,15.4237003326416,14.013968340555822,13.271129954806733,14.369024704800147,1.0978947499934133,0.7651685406246617,0.33272620936875164,ACN
2001-11-23,15.575288772583,14.150141684214269,13.359927158400529,14.461909397208611,1.1019822388080822,0.7988538215165695,0.30312841729151274,ACN
2001-11-26,16.2953128814697,14.275198745727533,13.472880939553283,14.603073916337545,1.1301929767842616,0.8319911997560896,0.29820177702817197,ACN
2001-11-27,17.0532321929932,14.401518917083736,13.610454504700757,14.791712281039933,1.1812577763391765,0.8669211424395848,0.31433663389959166,ACN
2001-11-28,16.5605869293213,14.512680753072098,13.723655090420475,14.9278892792771,1.2042341888566241,0.900655302391115,0.3035788864655091,ACN
2001-11-29,16.2422580718994,14.62510579427083,13.820168525792837,15.02906982117902,1.2089012953861822,0.9314822500057394,0.2774190453804428,ACN
2001-11-30,17.1290245056152,14.774163595835363,13.94680213978143,15.190715768838153,1.2439136290567223,0.9627275300751548,0.28118609898156754,ACN
2001-12-03,17.3564033508301,14.927011108398432,14.077130550624194,15.357412757793206,1.2802822071690123,0.9944849573337778,0.28579724983523447,ACN
2001-12-04,18.3417053222656,15.096280384063716,14.239946177001052,15.587108086235613,1.3471619092345613,1.029754611163655,0.3174072980709062,ACN
2001-12-05,20.1986122131348,15.324414857228595,14.467180479268313,15.942030817184612,1.4748503379162994,1.074266408536685,0.4005839293796143,ACN
2001-12-06,19.8954391479492,15.53941192626953,14.673960588788827,16.24629080113352,1.572330212344692,1.1240750294069894,0.4482551829377026,ACN
2001-12-07,18.8419303894043,15.7192920366923,14.83256465488593,16.44604728975248,1.6134826348665516,1.1730177713394585,0.44046486352709313,ACN
2001-12-10,18.6448726654053,15.895635191599526,14.97748744930799,16.61525956663138,1.6377721173233901,1.2194948993501098,0.4182772179732803,ACN
2001-12-11,18.7661361694336,16.077788988749187,15.121370215841749,16.780776499750058,1.659406283908309,1.2634874804040697,0.39591880350423936,ACN
2001-12-12,19.0768871307373,16.275353908538822,15.271449072798701,16.957464332305396,1.6860152595066946,1.3057415053432333,0.3802737541634613,ACN
2001-12-13,17.6595764160156,16.42011709213257,15.36197668296648,17.011491000819422,1.6495143178529421,1.3401196997271383,0.3093946181258038,ACN
2001-12-14,17.9248428344727,16.555027167002365,15.459043700627197,17.08177050402964,1.6227268034024451,1.3683810856904202,0.25434571771202497,ACN
2001-12-17,19.2966785430908,16.7371808052063,15.604270210248758,17.252196552129465,1.6479263418807069,1.3963362127565464,0.25159012912416046,ACN
2001-12-18,19.668062210083,16.935503514607746,15.75793131912611,17.438081208704503,1.6801498895783933,1.4247181300051681,0.25543175957322517,ACN
2001-12-19,19.7286968231201,17.139131768544512,15.907958584413443,17.61432515184389,1.7063665674304467,1.4528834645831175,0.2534831028473292,ACN
2001-12-20,20.5017719268799,17.34503364562988,16.081397068501975,17.836486175466373,1.7550891069643981,1.4831045028152752,0.27198460414912295,ACN
2001-12-21,19.8196468353271,17.501670710245765,16.22243269507147,17.989068525242544,1.7666358301710758,1.5114580357841205,0.2551777943869553,ACN
2001-12-24,19.7135410308838,17.654770914713538,16.35405333221039,18.121745564013,1.7676922318026094,1.5370817809160426,0.23061045088656673,ACN
2001-12-26,19.8878593444824,17.82530330022176,16.487195251959538,18.257624394783104,1.7704291428235663,1.5604167839148153,0.21001235890875103,ACN
2001-12-27,19.9257526397705,17.96400289535522,16.616665714976698,18.385962810782843,1.7692970958061451,1.581305030052986,0.18799206575315908,ACN
2001-12-28,20.1228199005127,18.124177201588946,16.748600162268236,18.519587249522793,1.7709870872545572,1.6002734114466666,0.17071367580789065,ACN
2001-12-31,20.4032440185547,18.292688242594398,16.88604077195178,18.664503993019277,1.778463221067497,1.6180925409356206,0.1603706801318765,ACN
2002-01-02,19.865119934082,18.423303349812823,16.99801151089484,18.756870872974474,1.7588593620796331,1.6321693286501922,0.12669003342944096,ACN
2002-01-03,19.2436275482178,18.508948580423986,17.08236825152926,18.794318112921204,1.7119498613919433,1.6401474357889663,0.071802425602977,ACN
2002-01-04,20.9944248199463,18.67190183003743,17.22924740183518,18.96357552642232,1.7343281245871403,1.6495655618970484,0.08476256269009186,ACN
2002-01-07,20.0470199584961,18.82601248423258,17.334987644200762,19.046925786212416,1.711938142011654,1.6558028540187408,0.05613528799291312,ACN
2002-01-08,20.6760997772217,18.996039517720536,17.460305523662583,19.172258494596704,1.7119529709341208,1.6614178933468333,0.05053507758728748,ACN
2002-01-09,20.8958930969238,19.149392191569007,17.58910633322198,19.30485713154959,1.7157507983276084,1.666851207912825,0.04889959041478331,ACN
2002-01-10,21.0853748321533,19.28379694620768,17.720122712190353,19.441830863598497,1.7217081514081443,1.6723369241323907,0.049371227275753604,ACN
2002-01-11,20.0621814727783,19.400516764322912,17.807848892238738,19.489553624880955,1.681704732642217,1.6732737083446028,0.00843102429761422,ACN
2002-01-14,18.9025688171387,19.489193789164222,17.84883646150465,19.4443979046561,1.5955614431514498,1.6655024567300043,-0.06994101357855453,ACN
2002-01-15,19.2436275482178,19.559680557250974,17.90103794402841,19.42895307042683,1.527915126398419,1.6517436837094293,-0.12382855731101028,ACN
2002-01-16,19.7059574127197,19.637999025980626,17.96856263446372,19.450262320221054,1.4816996857573344,1.6347392394358773,-0.15303955367854294,ACN
2002-01-17,19.7059574127197,19.68347409566243,18.033536798508603,19.469932215958792,1.4363954174501892,1.6149048105446757,-0.17850939309448655,ACN
2002-01-18,19.5240573883057,19.660988934834794,18.08925840947156,19.474095894447665,1.384837484976103,1.5918980292431597,-0.20706054426705678,ACN
2002-01-22,18.9177207946777,19.628398323059077,18.120218899376443,19.431295877077808,1.311076977701365,1.5638158705408676,-0.25273889283950246,ACN
2002-01-23,18.6069717407227,19.620566368103024,18.138403279404613,19.3678836848218,1.2294804054171848,1.5303822666512952,-0.30090186123411033,ACN
2002-01-24,19.4785823822021,19.648356691996252,18.18845433448005,19.3763992968994,1.1879449624193512,1.496138483337264,-0.30819352091791274,ACN
2002-01-25,19.0996227264404,19.659472910563146,18.22247279416846,19.355108035253146,1.1326352410846852,1.4597881085819127,-0.3271528674972275,ACN
2002-01-28,18.1901187896729,19.629913965861,18.2212652176416,19.265490539702572,1.0442253220609707,1.4182317779396876,-0.37400645587871684,ACN
2002-01-29,18.0991668701172,19.644566980997716,18.216709342042282,19.17577061906706,0.9590612770247766,1.372314676146988,-0.4132533991222114,ACN
2002-01-30,18.9101409912109,19.677410252888993,18.24257632795744,19.155336999937035,0.9127606719795942,1.326359229160303,-0.4135985571807088,ACN
2002-01-31,19.539213180542,19.68549474080403,18.29093174089741,19.184866698391,0.8939349574935918,1.2831167625550124,-0.38918180506142064,ACN
2002-02-01,21.2218017578125,19.73728605906168,18.40020456475391,19.34155774044124,0.941353175687329,1.248940375815206,-0.307587200127877,ACN
2002-02-04,20.6988353729248,19.769624010721838,18.485884246952335,19.44596600627232,0.9600817593199871,1.2200544928262986,-0.25997273350631156,ACN
2002-02-05,20.6154632568359,19.773413721720374,18.565243831218215,19.535929157891882,0.9706853266736672,1.195117559631139,-0.22443223295747172,ACN
2002-02-06,20.4790420532227,19.795393562316892,18.636545979300827,19.60847766194374,0.9719316826429143,1.1727989585771823,-0.200867275934268,ACN
2002-02-07,20.8428401947021,19.8330368677775,18.71872754818251,19.70343026696333,0.9847027187808202,1.1539893244676698,-0.1692866056868496,ACN
2002-02-08,21.0095825195312,19.87042764027913,18.804040837638283,19.803905119988105,0.9998642823498223,1.1385768127855562,-0.13871253043573395,ACN
2002-02-11,20.3122997283936,19.88331254323323,18.8601981737326,19.843012973436714,0.9828147997041157,1.123000604682708,-0.14018580497859223,ACN
2002-02-12,19.6907997131348,19.868911870320634,18.891118078152108,19.831304101950845,0.9401860237987378,1.1047191394169906,-0.1645331156182528,ACN
2002-02-13,19.5543727874756,19.840616162617998,18.915803680644323,19.81000142585846,0.8941977452141359,1.083666992558122,-0.18946924734398607,ACN
2002-02-14,20.4638805389404,19.86057484944661,18.973410903358886,19.860300401731642,0.8868894983727564,1.0639892368819261,-0.1770997385091697,ACN
2002-02-15,20.8049488067627,19.912618891398107,19.041554381861605,19.93296644053058,0.8914120586689762,1.046731514121366,-0.1553194554523898,ACN
2002-02-19,20.425989151001,19.893671035766598,19.093054435755295,19.970891638682524,0.8778372029272283,1.029842078651479,-0.1520048757242507,ACN
2002-02-20,20.5396728515625,19.91009279886881,19.146858947597078,20.01464443823947,0.8677854906423903,1.0136364160936613,-0.14585092545127099,ACN
2002-02-21,19.7059574127197,19.877754720052078,19.167650415275055,19.99089908276102,0.8232486674859629,0.9945976372605602,-0.17134896977459724,ACN
2002-02-22,19.4255275726318,19.82874253590901,19.177238776487215,19.947408629026864,0.7701698525396488,0.9721548545741677,-0.20198500203451897,ACN
2002-02-25,19.0996227264404,19.762550799051915,19.17435328270169,19.882193861572617,0.7078405788709254,0.9457234225368832,-0.2378828436659578,ACN
2002-02-26,19.4634208679199,19.742592112223303,19.185098307764083,19.84998034131718,0.6648820335530985,0.9176392793668605,-0.252757245813762,ACN
2002-02-27,19.5088977813721,19.76280307769775,19.197132747049903,19.823743061143404,0.6266103140935009,0.8885363788555856,-0.2619260647620847,ACN
2002-02-28,19.8499641418457,19.783014297485348,19.221392959749938,19.8257600787179,0.6043671189679607,0.8601194493657911,-0.2557523303978304,ACN
2002-03-01,19.8575420379639,19.78806711832682,19.24503028940774,19.82820485753118,0.5831745681234395,0.8324249581707328,-0.24925039004729332,ACN
2002-03-04,20.3122997283936,19.80827852884928,19.284681963645994,19.8654431033286,0.5807611396826076,0.807258573810469,-0.22649743412786139,ACN
2002-03-05,21.0323219299316,19.858554013570146,19.34960357695273,19.955203410917846,0.6055998339651154,0.7870926980147456,-0.18149286404963016,ACN
2002-03-06,20.873161315918,19.923735364278155,19.406194658579928,20.025815846361095,0.619621187781167,0.7703455456376643,-0.1507243578564973,ACN
2002-03-07,20.5699882507324,19.989169247945146,19.44941802342766,20.067675420172627,0.6182573967449656,0.755136729641957,-0.1368793328969914,ACN
2002-03-08,22.6542701721191,20.095025507609044,19.568434165797193,20.266644940888217,0.6982107750910238,0.7494441338141423,-0.051233358723118516,ACN
2002-03-11,22.6618518829346,20.213766479492183,19.683300658418975,20.450892221647287,0.7675915632283115,0.7512588768624971,0.01633268636581431,ACN
2002-03-12,22.5936412811279,20.360550562540688,19.791358710303292,20.61571956199116,0.8243608516878673,0.7585690747327273,0.06579177695514005,ACN
2002-03-13,22.0934143066406,20.493692143758135,19.87682388426016,20.729388700180237,0.8525648159200792,0.7679686493001145,0.08459616661996461,ACN
2002-03-14,21.729606628418,20.587674331665035,19.94560344748544,20.806328735553063,0.8607252880676235,0.7772443135753294,0.08348097449229408,ACN
2002-03-15,21.9721450805664,20.668772061665848,20.02082692687459,20.896007125459235,0.8751801985846441,0.7870379024549026,0.08814229612974156,ACN
2002-03-18,22.2980518341064,20.70464706420898,20.10534861406887,21.00385695102482,0.898508336955949,0.7981849462928795,0.1003233906630695,ACN
2002-03-19,19.7059574127197,20.671551132202143,20.090525945633328,20.90401832624859,0.8134923806152621,0.7997156897730551,0.013776690842207007,ACN
2002-03-20,20.1228199005127,20.65512968699137,20.09172438503163,20.84392602922754,0.7522016441959103,0.7949642850814235,-0.04276264088551318,ACN
2002-03-21,20.7594738006592,20.66447741190592,20.116502971614477,20.837429692933625,0.7209267213191488,0.7875605285173903,-0.06663380719824152,ACN
2002-03-22,20.941370010376,20.66776173909505,20.147109657996346,20.845425114486652,0.698315456490306,0.7786360211109387,-0.08032056462063264,ACN
2002-03-25,20.5017719268799,20.650834719340004,20.16026850506115,20.81899021569444,0.6587217106332908,0.7666445898167898,-0.10792287918349908,ACN
2002-03-26,20.2440814971924,20.648560778299963,20.1633779708245,20.774766409116253,0.6113884382917547,0.7511189743771866,-0.13973053608543184,ACN
2002-03-27,20.0924987792969,20.661950747172035,20.16074851531917,20.7222842191126,0.5615357037934281,0.732160647003291,-0.17062494320986288,ACN
2002-03-28,20.2365055084229,20.684688504536943,20.163558755581743,20.684916583503508,0.521357827921765,0.7110803647793869,-0.18972253685762186,ACN
2002-04-01,20.1986122131348,20.675846227010087,20.16485900364084,20.647508515759693,0.4826495121188543,0.6882372792053935,-0.20558776708653914,ACN
2002-04-02,19.7059574127197,20.63921318054199,20.147837791434515,20.57508143767887,0.4272436462443565,0.6621379155926365,-0.23489426934827995,ACN
2002-04-03,19.7135410308838,20.615464909871417,20.131730074488697,20.508809039439473,0.3770789649507762,0.6336320202171847,-0.2565530552664085,ACN
2002-04-04,19.0238304138184,20.564936828613277,20.09064111177273,20.394579820114078,0.30393870834134873,0.6006626887055979,-0.2967239803642492,ACN
2002-04-05,19.0693035125732,20.543715031941726,20.05276440101133,20.292635411098463,0.23987101008713196,0.5645835205246429,-0.3247125104375109,ACN
2002-04-08,18.212854385376,20.50329259236653,19.9845339065258,20.132652142766084,0.14811823624028264,0.522936991764692,-0.37481875552440935,ACN
2002-04-09,18.5008640289307,20.483333969116206,19.92951664225083,20.007129898680592,0.07761325642976047,0.47840461791216077,-0.4007913614824003,ACN
2002-04-10,18.3795948028564,20.44720643361409,19.87204520789224,19.881934816290677,0.009889608398438554,0.43155311665870105,-0.4216635082602625,ACN
2002-04-11,17.0911273956299,20.366614087422686,19.768932630880965,19.667257203650802,-0.10167542723016254,0.37823026196038284,-0.4799056891905454,ACN
2002-04-12,17.0683898925781,20.273894945780434,19.668804413167063,19.467344231497904,-0.2014601816691588,0.3202612172946744,-0.5217213989638332,ACN
