date,adj_close,30_mavg,26_ema,12_ema,MACD,Signal,Crossover,company
2000-02-14,28.7995758056641,27.474730491638187,27.943002565102653,28.370789814132227,0.4277872490295742,0.3203017994646267,0.10748544956494749,DIS
2000-02-15,28.702278137207,27.656349372863772,27.983780697523343,28.39861609537305,0.414835397849707,0.3301301301943242,0.08470526765538283,DIS
2000-02-16,28.7509288787842,27.794185129801438,28.024306099290353,28.427984277861047,0.40367817857069355,0.3377464555638763,0.06593172300681727,DIS
2000-02-17,28.4103889465332,27.88661600748698,28.04438431284884,28.426526939808166,0.3821426269593253,0.34232764593677095,0.039814981022554374,DIS
2000-02-18,27.6320266723633,27.987155024210615,28.02325592788347,28.36110835438925,0.33785242650577985,0.34186732105178363,-0.004014894546003789,DIS
2000-02-22,25.9779968261719,28.045532480875654,27.91992827451327,28.16594171417867,0.24601343966539702,0.3320358355423941,-0.08602239587699706,DIS
2000-02-23,26.5617733001709,28.000127728780114,27.85222637329498,28.035217229550117,0.1829908562551381,0.3167878243246903,-0.1337969680695522,DIS
2000-02-24,25.8320484161377,27.920669301350916,27.752797484984608,27.856496197834897,0.10369871285028864,0.29503792173112803,-0.19133920888083938,DIS
2000-02-25,24.1293716430664,27.850940450032557,27.576606283525752,27.555415501353124,-0.02119078217262782,0.2628272712742455,-0.2840180534468733,DIS
2000-02-28,25.4915199279785,27.797427686055507,27.47637922567397,27.389332764948726,-0.08704646072524369,0.22725569891080005,-0.31430215963604374,DIS
2000-02-29,26.4644756317139,27.80877895355225,27.428269222487415,27.315172116799552,-0.11309710568786357,0.19270979955647077,-0.30580690524433435,DIS
2000-03-01,26.999605178833,27.813643709818525,27.408100705355633,27.289950346037163,-0.11815035931847007,0.16120467749992057,-0.27935503681839063,DIS
2000-03-02,26.8536624908447,27.80715764363607,27.38227315321451,27.255184298291926,-0.12708885492258304,0.13202598188136974,-0.25911483680395275,DIS
2000-03-03,28.4103889465332,27.881751060485843,27.42971328679068,27.3469843328898,-0.08272895390087953,0.11031656359713347,-0.19304551749801302,DIS
2000-03-06,28.021203994751,27.966073862711593,27.45676003860829,27.400426265084825,-0.056333773523466135,0.09348833413657667,-0.1498221076600428,DIS
2000-03-07,28.021203994751,28.035802332560227,27.482347698381883,27.44951716898448,-0.032830529397401165,0.08074522640313721,-0.11357575580053837,DIS
2000-03-08,27.1941986083984,27.969316991170253,27.469392645903792,27.4293701082472,-0.04002253765659347,0.06857283381804692,-0.10859537147464039,DIS
2000-03-09,28.2158012390137,27.959587478637697,27.502687062590855,27.491303970921717,-0.011383091669138423,0.06052031275988259,-0.07190340442902102,DIS
2000-03-10,27.3401374816895,27.907696088155113,27.49549082014582,27.479420892334844,-0.016069927810978157,0.05281224469031097,-0.06888217250128913,DIS
2000-03-13,27.1941986083984,27.86066989898682,27.48224809241127,27.457037534735846,-0.02521055767542535,0.04496502801959958,-0.07017558569502494,DIS
2000-03-14,26.5617733001709,27.803913942972823,27.442068255117842,27.386888980207658,-0.05517927491018426,0.03489871822879213,-0.0900779931389764,DIS
2000-03-15,27.09690284729,27.773103904724124,27.42710036802709,27.364199568805716,-0.06290079922137437,0.025073191784647453,-0.08797399100602182,DIS
2000-03-16,27.4860820770264,27.72283458709717,27.429641992062674,27.37372346132149,-0.05591853074118447,0.01694006733298708,-0.07285859807417155,DIS
2000-03-17,28.653636932373,27.69526774088542,27.482068627478967,27.473614275871668,-0.00845435160729835,0.014391048514937681,-0.02284540012223603,DIS
2000-03-20,30.6968402862549,27.72932141621908,27.618971596935133,27.72488896398494,0.10591736704980903,0.023574734008288363,0.08234263304152067,DIS
2000-03-21,30.5022563934326,27.760132026672366,27.741080472167422,27.94118188385342,0.20010141168599915,0.041281287292542,0.15882012439345716,DIS
2000-03-22,31.5238475799561,27.836346562703454,27.900436224907537,28.219923095757874,0.3194868708503371,0.06917825341460364,0.25030861743573346,DIS
2000-03-23,32.3508758544922,27.936885706583663,28.086969459145298,28.541040068965998,0.45407060982070035,0.10776260081061262,0.34630800901008774,DIS
2000-03-24,32.2535820007324,28.053640810648606,28.260759055671937,28.82939820350934,0.568639147837402,0.15395272975708313,0.41468641808031886,DIS
2000-03-27,32.4968109130859,28.154179763793948,28.43662315485267,29.114038102887154,0.6774149480344853,0.206403679247573,0.47101126878691235,DIS
2000-03-28,31.8643894195557,28.256340217590335,28.57829588427484,29.327354637157235,0.7490587528823944,0.26076687783886,0.48829187504353444,DIS
2000-03-29,31.767110824585,28.3585013071696,28.709529036244245,29.516461096632376,0.8069320603881316,0.3154718709863156,0.491460189401816,DIS
2000-03-30,31.3292713165283,28.444446055094406,28.81690038767346,29.656890251925628,0.8399898642521677,0.36800012930810583,0.4719897349440619,DIS
2000-03-31,32.1076393127441,28.567687733968103,28.951242407971545,29.84663446618521,0.8953920582136661,0.4208085022502438,0.4745835559634223,DIS
2000-04-03,32.5454788208008,28.73146947224935,29.097420880009516,30.055482552312334,0.9580616723028186,0.47459723716678814,0.48346443513603043,DIS
2000-04-04,32.0103416442871,28.932547632853193,29.21546121338881,30.206688151699975,0.9912269383111649,0.5263150859497061,0.4649118523614588,DIS
2000-04-05,31.1346797943115,29.08497784932455,29.292963566220717,30.278436469119416,0.9854729028986995,0.5722747593602495,0.41319814353844997,DIS
2000-04-06,31.4752159118652,29.273083432515467,29.38079400171792,30.370929987223764,0.9901359855058445,0.6140968282293493,0.3760391572764952,DIS
2000-04-07,31.9130401611328,29.532539049784347,29.482384686763634,30.490069350767808,1.0076846640041737,0.6534860815216726,0.354198582482501,DIS
2000-04-10,32.1562805175781,29.754697736104333,29.589328610928938,30.618753412484715,1.029424801555777,0.6911061445606462,0.33831865699513075,DIS
2000-04-11,33.0805969238281,29.97523511250814,29.728551900568213,30.80882675750211,1.0802748569338974,0.7300474155708149,0.3502274413630825,DIS
2000-04-12,31.1833229064941,30.114692370096847,29.786400310117138,30.837732526366707,1.0513322162495697,0.7621940237820696,0.28913819246750017,DIS
2000-04-13,30.5509052276611,30.237933794657394,29.816717860641475,30.815599358051703,0.9988814974102276,0.7858747898153231,0.21300670759490448,DIS
2000-04-14,30.2590160369873,30.29955469767253,29.834212011466324,30.772660743553807,0.9384487320874833,0.8011391564374546,0.13730957565002866,DIS
2000-04-17,30.161714553833,30.37090504964193,29.847133161353963,30.72553875007722,0.8784055887232576,0.8088689773824137,0.06953661134084388,DIS
2000-04-18,30.7454967498779,30.461714808146162,29.88249138202205,30.727077783513792,0.8445864014917426,0.8124420417860323,0.03214435970571028,DIS
2000-04-19,31.8643894195557,30.617387835184736,29.960315202848765,30.814763283714992,0.8544480808662271,0.8166440449175473,0.03780403594867987,DIS
2000-04-20,32.8859939575195,30.773060925801598,30.07494310892445,30.974424858637658,0.8994817497132068,0.8249302987100879,0.07455145100311888,DIS
2000-04-24,31.3292713165283,30.906032053629563,30.123982521196655,31.00177388932626,0.8777913681296035,0.8302178318139579,0.04757353631564554,DIS
2000-04-25,31.5238475799561,31.050353686014816,30.178599402321705,31.042005574842264,0.8634061725205591,0.8335374717253641,0.02986870079519499,DIS
2000-04-26,32.9832992553711,31.264404551188154,30.287810957066128,31.191583542629978,0.9037725855638499,0.8405625179026673,0.06321006766118253,DIS
2000-04-27,32.3995246887207,31.441158612569176,30.36988240877368,31.28464433704725,0.9147619282735704,0.8479839181878062,0.06677801008576423,DIS
