date,adj_close,30_mavg,26_ema,12_ema,MACD,Signal,Crossover,company
2000-02-14,47.7589721679688,44.0543701171875,44.84178285183438,45.66626666400725,0.8244838121728719,0.4611986404912763,0.36328517168159563,A
2000-02-15,51.1563987731934,44.26003723144531,45.18091959439193,46.12712742284921,0.9462078284572826,0.5116233655382837,0.4345844629189989,A
2000-02-16,50.6096839904785,44.562029393513996,45.46769972843102,46.50078556268823,1.0330858342572071,0.565623817181121,0.46746201707608614,A
2000-02-17,60.6066665649414,45.283165740966794,46.25500072190703,47.66910895318947,1.414108231282441,0.6531779577129466,0.7609302735694943,A
2000-02-18,58.5760154724121,45.9860777537028,46.88630500065434,48.567175857658356,1.6808708570040167,0.7588873252564523,0.9219835317475644,A
2000-02-22,57.1701850891113,46.5379940032959,47.4058524732418,49.27172551365335,1.8658730404115502,0.8724279963303547,0.9934450440811955,A
2000-02-23,61.8562660217285,47.164106369018555,48.12618298714126,50.29724600005616,2.1710630129148996,1.0052845433625106,1.165778469552389,A
2000-02-24,66.6985549926758,47.971153767903644,49.040275874480464,51.62772001856813,2.5874441440876623,1.166774808937978,1.4206693351496844,A
2000-02-25,67.5576400756836,48.83547490437825,49.94069354240051,52.91455424028981,2.9738606978893003,1.3508422613735778,1.6230184365157225,A
2000-02-28,63.1058807373047,49.53057645161947,50.57352487579002,53.734655515785704,3.161130639995683,1.5348938153180578,1.6262368246776253,A
2000-02-29,64.902229309082,50.269936116536456,51.25476963078404,54.63013924078859,3.3753696100045474,1.721702593468988,1.6536670165355594,A
2000-03-01,68.1824722290039,51.0535525004069,52.05121305753695,55.71331302992805,3.662099972391104,1.91835840321444,1.743741569176664,A
2000-03-02,65.7906265258789,51.78868115743001,52.69124004062489,56.516334149985106,3.825094109360215,2.111342478601583,1.7137516307586322,A
2000-03-03,67.4795684814453,52.61915893554688,53.3736148092647,57.38754367330625,4.013928864041546,2.3036735349889876,1.7102553290525582,A
2000-03-06,99.3449172973633,54.49879811604818,55.47571783877063,60.71328933623807,5.237571497467442,2.5999364107773415,2.637635086690101,A
2000-03-07,88.7231369018555,56.029584630330405,56.98290670682063,62.92829910443192,5.945392397611293,2.9374276204432506,3.0079647771680427,A
2000-03-08,94.9712295532227,57.78556276957194,58.6908444832618,65.45679082266133,6.765946339399534,3.32331066820303,3.442635671196504,A
2000-03-09,95.5960540771484,59.549351374308266,60.33704394758317,67.83035020820508,7.493306260621907,3.743279258595836,3.7500270020260706,A
2000-03-10,88.7231369018555,61.0814395904541,61.593726406149784,69.47271570495211,7.878989298802324,4.15949853494644,3.719490763855884,A
2000-03-13,82.0064010620117,62.39744644165039,62.49092680583421,70.45632034309074,7.965393537256531,4.542280001435016,3.423113535821515,A
2000-03-14,75.8363952636719,63.54683787027995,63.07347263518318,70.87787686725537,7.804404232072187,4.870182359542369,2.934221872529818,A
2000-03-15,71.384651184082,64.44760729471842,63.43388181666477,70.91752845627008,7.483646639605304,5.132746665216683,2.3508999743886214,A
2000-03-16,73.7667236328125,65.31323051452637,63.8791418737469,71.14016441128922,7.261022537542317,5.346466438019016,1.9145560995233009,A
2000-03-17,75.6801986694336,66.21660232543945,64.38460940615153,71.49449127040039,7.109881864248862,5.523473012419019,1.5864088518298436,A
2000-03-20,71.0722351074219,66.99761581420898,64.66940593738134,71.46157322949524,6.792167292113902,5.6507728911691055,1.1413944009447965,A
2000-03-21,71.8532485961914,67.73697547912597,64.97364606932344,71.4920757146202,6.518429645296763,5.737803422483204,0.7806262228135585,A
2000-03-22,74.625846862793,68.5791685740153,65.38026209384027,71.73589170019292,6.35562960635265,5.799755723728618,0.5558738826240326,A
2000-03-23,74.7820205688477,69.49425493876139,65.77432213325913,71.97268058145914,6.198358448200011,5.839714495936016,0.3586439522639955,A
2000-03-24,74.9773101806641,70.39632606506348,66.158179178673,72.2060542112105,6.047875032537505,5.860576833343327,0.18729819919417778,A
2000-03-27,71.384651184082,71.2059772491455,66.37516160052787,72.14230243482058,5.767140834292704,5.8512145399519815,-0.08407370565927774,A
2000-03-28,74.4305877685547,72.09503110249837,66.70809976601333,72.31978125138299,5.611681485369658,5.827218112666757,-0.21553662729709888,A
2000-03-29,69.9788131713867,72.72244491577149,66.84270338441397,72.13833189688042,5.29562851246645,5.773973038895338,-0.4783445264288879,A
2000-03-30,65.6051406860352,73.22229347229003,66.79198130369505,71.63223891867501,4.840257614979961,5.680465388793414,-0.8402077738134528,A
2000-03-31,64.9803085327148,73.36808153788249,66.71802108208091,71.11722686600409,4.399205783923179,5.552171360498188,-1.152965576575009,A
2000-04-03,61.2314605712891,73.45659637451172,66.4948813271809,70.35222410953897,3.85734278235806,5.38248844339294,-1.5251456610348795,A
2000-04-04,58.4198150634766,73.49825070699056,66.16765529154105,69.42926906415728,3.2616137726162293,5.170175687723289,-1.90856191510706,A
2000-04-05,60.5675811767578,73.45529454549154,65.94151173278075,68.74412151947914,2.8026097866983832,4.933192777768538,-2.1305829910701544,A
2000-04-06,65.6051406860352,73.41884740193684,65.92797360297497,68.50152428712592,2.573550684150945,4.69702558164942,-2.1234748974984754,A
