date,adj_close,30_mavg,26_ema,12_ema,MACD,Signal,Crossover,company
2000-02-14,48.9704322814941,41.63995157877604,43.3008889439417,45.038343428613196,1.7374544846714954,0.9527346109057826,0.7847198737657128,TXN
2000-02-15,49.0841217041016,42.02919108072917,43.61148688753138,45.37796010979071,1.7664732222593358,1.0373361952792985,0.7291370269800372,TXN
2000-02-16,49.3796882629395,42.481309763590495,43.91619813357412,45.711537227064625,1.7953390934905045,1.1158317751252338,0.6795073183652707,TXN
2000-02-17,52.0168685913086,43.05012067159017,44.337472978024884,46.23377799433968,1.8963050163147983,1.1963679201678235,0.6999370961469749,TXN
2000-02-18,48.7431144714355,43.54162343343099,44.563209281546705,46.440394970315836,1.8771856887691314,1.266397416120234,0.6107882726488973,TXN
2000-02-22,54.1994094848633,44.20894215901693,45.050035597870576,47.07582506925126,2.0257894713806834,1.3442863015701976,0.6815031698104859,TXN
2000-02-23,53.5173950195312,44.77550061543783,45.472120221477425,47.600751819208476,2.128631597731051,1.4245285608640432,0.7041030368670076,TXN
2000-02-24,57.3822555541992,45.482251230875654,46.05831190402847,48.394227302612826,2.335915398584355,1.5175533747943075,0.8183620237900473,TXN
2000-02-25,55.7453689575195,46.116258494059245,46.52935072069473,48.988059576493725,2.458708855798996,1.6134182657734881,0.8452905900255077,TXN
2000-02-28,56.7002334594727,46.765428161621095,47.018250209174504,49.60866216832804,2.590411959153535,1.7127489633485462,0.8776629958049886,TXN
2000-02-29,60.4287147521973,47.47221844991048,47.65583811354504,50.47627953731704,2.820441423772003,1.8251800399734641,0.9952613837985389,TXN
2000-03-01,59.7921485900879,48.12748781840006,48.22684795070342,51.220852828852266,2.994004878148843,1.9436383503684516,1.0503665277803913,TXN
2000-03-02,62.9295425415039,48.89794235229492,48.91174773073377,52.15387184540186,3.242124114668087,2.0750603790319113,1.1670637356361757,TXN
2000-03-03,68.2494277954102,49.80481999715169,49.8040422867392,53.43292884654212,3.628886559802922,2.23213552320256,1.396751036600362,TXN
2000-03-06,67.6583633422852,50.71718381245931,50.620456448386044,54.560506027646035,3.940049579259991,2.404599438552732,1.5354501407072592,TXN
2000-03-07,65.4758148193359,51.55584907531738,51.29388709047907,55.42368514848223,4.129798058003161,2.578638305386935,1.5511597526162255,TXN
2000-03-08,62.5657768249512,52.2611509958903,51.80066614380092,55.987264053465566,4.186597909664648,2.7407073452223853,1.445890564442263,TXN
2000-03-09,65.4758148193359,53.0801202138265,52.410661932252154,56.73451651731559,4.323854585063437,2.900149267873109,1.4237053171903278,TXN
2000-03-10,65.7486267089844,53.90159912109375,53.00114778724108,57.443108615619636,4.441960828378555,3.0553177119235366,1.3866431164550184,TXN
2000-03-13,62.4748153686523,54.68518600463867,53.41754487796131,57.83798130940789,4.420436431446575,3.192615810024736,1.2278206214218388,TXN
2000-03-14,56.9276008605957,55.27628784179687,53.570763064338585,57.76664832179454,4.195885257455956,3.2934624959173515,0.9024227615386042,TXN
2000-03-15,53.4719390869141,55.68702824910482,53.566477622917155,57.430616996084254,3.8641393731670988,3.350796119790664,0.5133432533764348,TXN
2000-03-16,58.2007255554199,56.17961235046387,53.766175395870015,57.49079323672502,3.7246178408550037,3.3883350001272374,0.33628284072776626,TXN
2000-03-17,61.7928314208984,56.614602915445964,54.10997630155795,57.82654569824885,3.7165693966909004,3.421282225875513,0.29528717081538725,TXN
2000-03-20,60.7925033569336,57.040500259399415,54.39455570390979,58.05776438513037,3.6632086812205813,3.445556953778654,0.21765172744192718,TXN
2000-03-21,62.2929496765137,57.48609860738119,54.72905752118005,58.38758772184297,3.6585302006629163,3.466919289453274,0.19161091120964224,TXN
2000-03-22,64.7483139038086,57.96049423217774,55.15113641138255,58.8824696547239,3.7313332433413464,3.493433304806541,0.2378999385348055,TXN
2000-03-23,63.3842239379883,58.36517130533854,55.49621343116536,59.232410647515955,3.7361972163505968,3.517769685985145,0.2184275303654517,TXN
2000-03-24,64.2254257202148,58.74787228902181,55.86030926838747,59.62022485637129,3.7599155879838193,3.5420381164560237,0.21787747152779557,TXN
2000-03-27,65.8168182373047,59.27304217020671,56.27366409494345,60.10116274258966,3.827498647646209,3.570641280887368,0.25685736675884074,TXN
2000-03-28,65.0665740966797,59.80958023071289,56.63708314493443,60.48627875844569,3.849195613511263,3.5985468607642215,0.25064875274704157,TXN
2000-03-29,62.1338005065918,60.24456952412923,56.86329619221308,60.613978815650455,3.7506826234373776,3.6137850819479147,0.13689754148946287,TXN
2000-03-30,59.3374557495117,60.57649510701497,56.964700768273076,60.51509308899093,3.5503923207178545,3.607436565061219,-0.057044244343364525,TXN
2000-03-31,58.2007255554199,60.78262367248535,57.015160580134406,60.335907934465695,3.3207473543312886,3.578730037848846,-0.2579826835175574,TXN
2000-04-03,54.8359870910645,60.98571942647298,56.92653306253404,59.910300603672205,2.983767541138164,3.5191635581988057,-0.5353960170606418,TXN
