Date,company,High,Low,Open,Close,Volume,Adj Close
2000-01-03,EL,25.625,24.28125,25.21875,24.78125,1619000.0,19.808717727661133
2000-01-04,EL,24.625,24.25,24.625,24.34375,966000.0,19.459009170532227
2000-01-05,EL,24.3125,23.25,24.0625,23.5234375,952200.0,18.80329132080078
2000-01-06,EL,24.28125,23.46875,23.5,24.21875,925400.0,19.359085083007812
2000-01-07,EL,25.09375,24.25,24.34375,25.0625,763800.0,20.033536911010742
2000-01-10,EL,25.9375,25.3125,25.625,25.875,757200.0,20.68299674987793
2000-01-11,EL,25.59375,24.5625,25.5,25.21875,1092200.0,20.158428192138672
2000-01-12,EL,25.5625,24.6875,25.21875,25.09375,1190400.0,20.05850601196289
2000-01-13,EL,25.46875,24.875,25.09375,25.1875,866800.0,20.133453369140625
2000-01-14,EL,26.34375,25.1875,25.1875,26.34375,1422600.0,21.05768394470215
2000-01-18,EL,27.0,25.8125,26.0,26.59375,1564400.0,21.257530212402344
2000-01-19,EL,27.0,26.0625,26.59375,26.84375,893000.0,21.457365036010742
2000-01-20,EL,27.0625,26.53125,26.875,26.84375,1044200.0,21.457365036010742
2000-01-21,EL,27.75,26.4375,26.71875,26.75,1159600.0,21.382421493530273
2000-01-24,EL,27.9375,26.78125,27.0625,27.0,1682600.0,21.582260131835938
2000-01-25,EL,27.6875,26.59375,27.125,27.0625,796400.0,21.63221549987793
2000-01-26,EL,27.8125,26.75,27.0,27.625,953600.0,22.081850051879883
2000-01-27,EL,27.59375,25.8125,27.5,26.59375,1138200.0,21.257530212402344
2000-01-28,EL,26.5625,25.71875,26.53125,25.96875,1344200.0,20.757936477661133
2000-01-31,EL,25.96875,24.75,25.5,25.5625,2393400.0,20.433212280273438
2000-02-01,EL,25.96875,25.375,25.875,25.875,1458800.0,20.68299674987793
2000-02-02,EL,26.96875,25.34375,25.875,25.71875,1098200.0,20.5580997467041
2000-02-03,EL,26.5625,25.71875,25.75,25.90625,669600.0,20.707977294921875
2000-02-04,EL,26.09375,25.375,25.9375,25.40625,261200.0,20.308305740356445
2000-02-07,EL,25.4375,24.59375,25.4375,25.1875,815400.0,20.133453369140625
2000-02-08,EL,25.03125,24.5,25.0,25.0,1382000.0,19.98357391357422
2000-02-09,EL,25.5,24.125,25.5,25.21875,913400.0,20.158428192138672
2000-02-10,EL,25.15625,24.5,25.0,24.9375,1710600.0,19.93361473083496
2000-02-11,EL,25.0625,24.53125,25.0,24.875,1317600.0,19.883651733398438
2000-02-14,EL,24.9375,24.34375,24.9375,24.6875,468200.0,19.733779907226562
2000-02-15,EL,25.15625,24.375,24.5625,24.96875,614800.0,19.958595275878906
2000-02-16,EL,25.6875,24.71875,25.25,24.96875,401800.0,19.958595275878906
2000-02-17,EL,25.71875,24.9375,25.0625,25.5,704800.0,20.383241653442383
2000-02-18,EL,25.6875,25.4375,25.53125,25.5625,718200.0,20.433212280273438
2000-02-22,EL,25.8125,24.9375,25.4375,25.8125,541000.0,20.633045196533203
2000-02-23,EL,25.8125,25.3125,25.8125,25.5,506600.0,20.383241653442383
2000-02-24,EL,25.6875,23.40625,25.6875,24.1875,930800.0,19.334104537963867
2000-02-25,EL,23.9375,23.03125,23.9375,23.21875,588800.0,18.559741973876953
2000-02-28,EL,23.5,20.75,23.09375,22.96875,2444200.0,18.359909057617188
2000-02-29,EL,23.28125,21.28125,23.125,21.6875,1811000.0,17.335744857788086
2000-03-01,EL,22.75,22.125,22.5,22.5,2103400.0,17.98521614074707
2000-03-02,EL,23.0,22.15625,22.375,22.28125,1237800.0,17.81035804748535
2000-03-03,EL,23.03125,22.46875,22.5625,22.875,783000.0,18.284969329833984
2000-03-06,EL,23.1875,22.375,23.0,22.53125,991000.0,18.010190963745117
2000-03-07,EL,21.3125,19.0625,21.3125,20.625,3292000.0,16.486448287963867
2000-03-08,EL,21.125,20.0,20.875,21.0625,2600600.0,16.836158752441406
2000-03-09,EL,21.5625,20.625,21.15625,21.5,704600.0,17.18587303161621
2000-03-10,EL,22.125,19.875,22.125,20.0,2179600.0,15.986855506896973
2000-03-13,EL,20.5,19.5625,19.75,20.125,1294800.0,16.086776733398438
2000-03-14,EL,20.8125,20.03125,20.34375,20.28125,1317600.0,16.231830596923828
2000-03-15,EL,22.53125,20.03125,20.3125,22.5,1352000.0,18.007585525512695
2000-03-16,EL,23.96875,21.4375,22.5,23.59375,1331000.0,18.882965087890625
2000-03-17,EL,23.59375,22.0,23.59375,22.46875,878600.0,17.98257827758789
2000-03-20,EL,22.8125,21.53125,22.125,22.3125,1322400.0,17.857526779174805
2000-03-21,EL,23.3125,22.8125,23.1875,23.25,1133400.0,18.607837677001953
2000-03-22,EL,24.4375,23.28125,23.4375,24.25,2251200.0,19.408174514770508
2000-03-23,EL,25.3125,23.9375,24.25,25.1875,1509000.0,20.158491134643555
2000-03-24,EL,25.375,23.4375,25.21875,24.25,961800.0,19.408174514770508
2000-03-27,EL,24.25,22.28125,24.25,22.875,1468800.0,18.30771255493164
2000-03-28,EL,24.34375,21.78125,22.875,24.25,2732000.0,19.408174514770508
2000-03-29,EL,24.5625,23.96875,24.25,24.5,2154400.0,19.608261108398438
2000-03-30,EL,25.53125,24.5,24.5,25.25,1788400.0,20.20851707458496
2000-03-31,EL,26.625,25.0,26.1875,25.03125,2445600.0,20.033437728881836
2000-04-03,EL,26.1875,25.03125,25.03125,25.34375,991800.0,20.283538818359375
2000-04-04,EL,26.15625,24.59375,25.25,25.34375,1592600.0,20.283538818359375
2000-04-05,EL,26.90625,25.40625,25.40625,26.375,2084000.0,21.1088924407959
2000-04-06,EL,26.40625,25.5,26.28125,26.3125,1964600.0,21.058870315551758
2000-04-07,EL,26.75,26.15625,26.5,26.65625,963400.0,21.3339900970459
2000-04-10,EL,27.15625,26.5,26.75,26.84375,905600.0,21.48404884338379
2000-04-11,EL,26.84375,25.5,26.84375,25.6875,2417000.0,20.558658599853516
2000-04-12,EL,26.1875,24.40625,25.8125,25.65625,2470600.0,20.53365135192871
2000-04-13,EL,26.53125,25.125,25.28125,25.96875,1335800.0,20.783750534057617
2000-04-14,EL,25.0,23.5,25.0,23.5,1813800.0,18.80792236328125
2000-04-17,EL,24.1875,22.96875,23.3125,24.1875,3380600.0,19.358154296875
2000-04-18,EL,24.1875,23.125,24.15625,23.5,1437200.0,18.80792236328125
2000-04-19,EL,23.375,23.0,23.25,23.1875,1300800.0,18.557817459106445
2000-04-20,EL,23.53125,23.1875,23.25,23.3125,388800.0,18.657861709594727
2000-04-24,EL,23.125,22.53125,23.0,22.8125,932600.0,18.257686614990234
2000-04-25,EL,22.78125,21.625,22.78125,21.84375,2304000.0,17.482364654541016
2000-04-26,EL,21.9375,21.09375,21.9375,21.09375,2658000.0,16.88210678100586
2000-04-27,EL,21.625,20.65625,21.09375,21.21875,2169000.0,16.982154846191406
2000-04-28,EL,22.125,20.90625,21.28125,22.09375,1394600.0,17.68244743347168
2000-05-01,EL,22.375,21.59375,22.0,21.75,829800.0,17.407331466674805
2000-05-02,EL,22.6875,21.6875,21.78125,22.1875,1383600.0,17.757474899291992
2000-05-03,EL,22.71875,21.65625,22.375,21.6875,1357800.0,17.357311248779297
2000-05-04,EL,21.78125,21.28125,21.75,21.53125,1121800.0,17.23225212097168
2000-05-05,EL,21.6875,20.5625,21.4375,21.53125,1449200.0,17.23225212097168
2000-05-08,EL,21.5625,21.25,21.25,21.40625,555200.0,17.132217407226562
2000-05-09,EL,21.78125,21.09375,21.375,21.53125,1677200.0,17.23225212097168
2000-05-10,EL,22.84375,21.59375,21.625,22.25,1331800.0,17.807498931884766
2000-05-11,EL,23.3125,22.25,22.25,23.0,1178400.0,18.407756805419922
2000-05-12,EL,23.0625,22.46875,22.9375,22.96875,838200.0,18.38274574279785
2000-05-15,EL,23.09375,22.5625,22.9375,23.0,960200.0,18.407756805419922
2000-05-16,EL,23.875,22.78125,23.09375,23.78125,784800.0,19.03301429748535
2000-05-17,EL,24.21875,23.46875,23.875,24.125,1065200.0,19.308135986328125
2000-05-18,EL,24.9375,24.3125,24.3125,24.78125,1198800.0,19.83335304260254
2000-05-19,EL,24.0,22.53125,24.0,22.84375,1912600.0,18.28270721435547
2000-05-22,EL,23.09375,22.25,22.90625,22.5625,1204800.0,18.05760383605957
2000-05-23,EL,22.4375,21.28125,22.4375,21.3125,1679800.0,17.05718421936035
2000-05-24,EL,21.59375,21.21875,21.3125,21.28125,1484800.0,17.03217315673828
2000-05-25,EL,22.71875,21.34375,22.1875,21.875,2699800.0,17.507373809814453
2000-05-26,EL,22.28125,21.5,21.5,22.125,9714400.0,17.707460403442383
2000-05-30,EL,22.59375,21.53125,22.0,22.53125,2273000.0,18.032596588134766
2000-05-31,EL,22.65625,22.1875,22.65625,22.40625,2689200.0,17.93255043029785
2000-06-01,EL,23.0,22.34375,22.34375,22.84375,1344200.0,18.28270721435547
2000-06-02,EL,23.875,23.03125,23.5625,23.65625,2436600.0,18.93297576904297
2000-06-05,EL,23.65625,23.25,23.625,23.40625,2335600.0,18.732891082763672
2000-06-06,EL,23.40625,22.9375,23.40625,23.125,2191400.0,18.507793426513672
2000-06-07,EL,23.15625,22.625,23.125,22.71875,1266200.0,18.182661056518555
2000-06-08,EL,22.875,22.28125,22.71875,22.875,1021800.0,18.30771255493164
2000-06-09,EL,23.375,22.78125,22.78125,23.28125,973800.0,18.63284683227539
2000-06-12,EL,23.90625,23.5,23.53125,23.65625,2099400.0,18.93297576904297
2000-06-13,EL,23.6875,23.34375,23.65625,23.4375,777000.0,18.75790023803711
2000-06-14,EL,23.65625,23.375,23.46875,23.5,1056200.0,18.828006744384766
2000-06-15,EL,23.875,23.15625,23.875,23.46875,1269000.0,18.802967071533203
2000-06-16,EL,23.53125,23.3125,23.40625,23.4375,598200.0,18.77792739868164
2000-06-19,EL,23.40625,22.625,23.40625,22.875,740600.0,18.32726287841797
2000-06-20,EL,22.65625,22.0,22.625,22.46875,652200.0,18.001781463623047
2000-06-21,EL,22.875,22.40625,22.40625,22.59375,793000.0,18.101924896240234
2000-06-22,EL,22.75,22.25,22.6875,22.25,729400.0,17.826515197753906
2000-06-23,EL,23.40625,22.234375,22.3125,22.9375,844800.0,18.377336502075195
2000-06-26,EL,22.90625,22.375,22.90625,22.6875,744200.0,18.177038192749023
2000-06-27,EL,24.125,22.5625,22.65625,23.90625,1722000.0,19.153484344482422
2000-06-28,EL,24.09375,23.5,23.9375,24.0625,741800.0,19.27867889404297
2000-06-29,EL,24.5,23.71875,24.0,24.1875,623200.0,19.378829956054688
