Date,company,High,Low,Open,Close,Volume,Adj Close
2019-05-24,CTVA,32.0,28.5,29.75,29.0,44000.0,28.869007110595703
2019-05-28,CTVA,30.5,28.510000228881836,29.25,28.764999389648438,61500.0,28.635066986083984
2019-05-29,CTVA,29.899999618530273,27.65999984741211,29.899999618530273,28.5,207800.0,28.371265411376953
2019-05-30,CTVA,29.15999984741211,28.219999313354492,28.989999771118164,28.799999237060547,666000.0,28.66990852355957
2019-05-31,CTVA,28.59000015258789,26.969999313354492,28.5,26.969999313354492,853800.0,26.848175048828125
2019-06-03,CTVA,27.0,24.3700008392334,26.540000915527344,24.809999465942383,19259600.0,24.69793128967285
2019-06-04,CTVA,27.940000534057617,24.350000381469727,24.350000381469727,27.75,20135100.0,27.624652862548828
2019-06-05,CTVA,28.219999313354492,26.459999084472656,27.540000915527344,28.010000228881836,10740200.0,27.88347816467285
2019-06-06,CTVA,27.690000534057617,26.229999542236328,27.690000534057617,26.899999618530273,13986100.0,26.778491973876953
2019-06-07,CTVA,26.93000030517578,25.71500015258789,26.170000076293945,26.309999465942383,10049100.0,26.1911563873291
2019-06-10,CTVA,26.739999771118164,25.1200008392334,26.06999969482422,25.309999465942383,10247200.0,25.1956729888916
2019-06-11,CTVA,25.360000610351562,24.530000686645508,25.010000228881836,24.950000762939453,11641200.0,24.83730125427246
2019-06-12,CTVA,25.450000762939453,24.479999542236328,25.110000610351562,25.06999969482422,13392000.0,24.956758499145508
2019-06-13,CTVA,25.190000534057617,24.700000762939453,25.059999465942383,24.969999313354492,9710800.0,24.857210159301758
2019-06-14,CTVA,25.239999771118164,24.549999237060547,24.760000228881836,25.190000534057617,7036800.0,25.076217651367188
2019-06-17,CTVA,26.899999618530273,25.450000762939453,25.530000686645508,25.950000762939453,13710100.0,25.83278465270996
2019-06-18,CTVA,27.56999969482422,25.75,26.030000686645508,27.299999237060547,14485400.0,27.176685333251953
2019-06-19,CTVA,27.479999542236328,26.8700008392334,27.479999542236328,27.149999618530273,10228800.0,27.027362823486328
2019-06-20,CTVA,27.600000381469727,26.420000076293945,27.3700008392334,27.15999984741211,7728000.0,27.037317276000977
2019-06-21,CTVA,27.709999084472656,26.8700008392334,26.8700008392334,27.209999084472656,12548900.0,27.08709144592285
2019-06-24,CTVA,28.450000762939453,27.05299949645996,27.139999389648438,28.010000228881836,6494900.0,27.88347816467285
2019-06-25,CTVA,28.09000015258789,27.479999542236328,28.020000457763672,27.670000076293945,6698600.0,27.545013427734375
2019-06-26,CTVA,29.375,27.850000381469727,27.93000030517578,29.260000228881836,6735100.0,29.127832412719727
2019-06-27,CTVA,30.329999923706055,29.260000228881836,29.3799991607666,29.56999969482422,5879600.0,29.436431884765625
