date,adj_close,30 SMA,company
2000-02-14,34.8174743652344,38.10632057189941,IPG
2000-02-15,34.8649139404297,37.89444287618001,IPG
2000-02-16,34.675163269043,37.785341771443676,IPG
2000-02-17,33.8213386535645,37.67624066670735,IPG
2000-02-18,34.0585098266602,37.57188250223795,IPG
2000-02-22,34.1533813476562,37.42641461690266,IPG
2000-02-23,32.6354598999023,37.19081942240396,IPG
2000-02-24,32.0346870422363,36.941523361206045,IPG
2000-02-25,29.1353969573975,36.60032800038655,IPG
2000-02-28,29.8008117675781,36.27182610829671,IPG
2000-02-29,30.561279296875,35.943374315897614,IPG
2000-03-01,31.5593948364258,35.62921861012776,IPG
2000-03-02,31.4643363952637,35.272365125020336,IPG
2000-03-03,32.0822067260742,34.99302959442138,IPG
2000-03-06,31.4168109893799,34.70574493408203,IPG
2000-03-07,30.5137481689453,34.435793177286776,IPG
2000-03-08,30.0384426116943,34.14841696421305,IPG
2000-03-09,28.6125755310059,33.81983699798583,IPG
2000-03-10,28.1372852325439,33.53391710917154,IPG
2000-03-13,28.1848182678223,33.284367497762034,IPG
2000-03-14,28.8977470397949,33.08388061523437,IPG
2000-03-15,28.8977470397949,32.828052775065096,IPG
2000-03-16,31.0365619659424,32.64035650889078,IPG
2000-03-17,32.0346870422363,32.468537584940584,IPG
2000-03-20,31.6069164276123,32.2555803934733,IPG
2000-03-21,31.4168109893799,32.0505168279012,IPG
2000-03-22,32.2723426818848,31.85183455149332,IPG
2000-03-23,32.9852638244629,31.74332536061604,IPG
2000-03-24,33.2704429626465,31.66487763722737,IPG
2000-03-27,34.743839263916,31.657679812113436,IPG
2000-03-28,35.0290222167969,31.66473140716552,IPG
2000-03-29,36.6925392150879,31.725652249654125,IPG
2000-03-30,36.5499496459961,31.788145128885898,IPG
2000-03-31,35.9320793151855,31.858503150939935,IPG
2000-04-03,36.0271339416504,31.92412395477294,IPG
2000-04-04,35.9320793151855,31.983413887023918,IPG
2000-04-05,35.789493560791,32.08854834238687,IPG
2000-04-06,36.6925392150879,32.243810081481925,IPG
2000-04-07,36.0746650695801,32.47511901855468,IPG
2000-04-10,35.4567909240723,32.66365165710449,IPG
