date,adj_close,30 SMA,company
2000-02-14,10.3244256973267,11.731168842315679,MAS
2000-02-15,10.8787546157837,11.630660374959316,MAS
2000-02-16,11.0866346359253,11.548573493957525,MAS
2000-02-17,11.4677333831787,11.49775975545248,MAS
2000-02-18,10.9826936721802,11.426158523559575,MAS
2000-02-22,10.4976501464844,11.32222115198772,MAS
2000-02-23,10.3937177658081,11.22752300898235,MAS
2000-02-24,10.3590679168701,11.14090871810914,MAS
2000-02-25,10.2204875946045,11.05660425821941,MAS
2000-02-28,10.0126085281372,10.966525300343841,MAS
2000-02-29,9.90867614746094,10.869517230987558,MAS
2000-03-01,10.0819072723389,10.77597376505535,MAS
2000-03-02,10.0472574234009,10.677810827891044,MAS
2000-03-03,9.77009391784668,10.58542216618857,MAS
2000-03-06,9.66615772247314,10.490723927815766,MAS
2000-03-07,10.0472574234009,10.457232952117932,MAS
2000-03-08,10.5322961807251,10.44568433761598,MAS
2000-03-09,10.116551399231,10.419122759501155,MAS
2000-03-10,10.1858377456665,10.378702767690038,MAS
2000-03-13,10.4630060195923,10.364844481150325,MAS
2000-03-14,10.2551307678223,10.338282616933206,MAS
2000-03-15,10.7055244445801,10.320959695180274,MAS
2000-03-16,11.9874210357666,10.350985908508317,MAS
2000-03-17,12.1952934265137,10.401799551645931,MAS
2000-03-20,12.4378147125244,10.474555683136002,MAS
2000-03-21,12.3685131072998,10.540382194519058,MAS
2000-03-22,12.056713104248,10.603899510701511,MAS
2000-03-23,12.6110429763794,10.693978404998793,MAS
2000-03-24,12.8535614013672,10.802534961700452,MAS
2000-03-27,12.489782333374,10.900120417277032,MAS
2000-03-28,12.1952934265137,10.962482674916599,MAS
2000-03-29,12.0220651626587,11.000593026479098,MAS
2000-03-30,12.056713104248,11.032928975423188,MAS
2000-03-31,11.3637933731079,11.02946430842083,MAS
2000-04-03,12.4724578857422,11.079123115539563,MAS
2000-04-04,12.1952934265137,11.135711224873871,MAS
2000-04-05,12.4711961746216,11.204960505167655,MAS
2000-04-06,12.2621793746948,11.268397553761812,MAS
2000-04-07,12.1576728820801,11.332970396677664,MAS
2000-04-10,12.0531644821167,11.40098892847698,MAS
2000-04-11,12.7150430679321,11.494534492492686,MAS
2000-04-12,13.7252769470215,11.615980148315439,MAS
2000-04-13,13.4814281463623,11.730452505747486,MAS
2000-04-14,13.0633993148804,11.840229352315278,MAS
2000-04-17,12.6802101135254,11.940697765350354,MAS
2000-04-18,12.4015207290649,12.019173208872486,MAS
2000-04-19,12.5757026672363,12.08728675842286,MAS
2000-04-20,12.4711961746216,12.165774917602544,MAS
2000-04-24,12.5060358047485,12.243114852905277,MAS
2000-04-25,12.2621793746948,12.303087298075361,MAS
2000-04-26,12.540864944458,12.379278437296552,MAS
2000-04-27,12.7847137451172,12.448584747314454,MAS
2000-04-28,12.5060358047485,12.465871906280517,MAS
2000-05-01,12.610538482666,12.479713408152262,MAS
2000-05-02,12.6802101135254,12.487793254852296,MAS
2000-05-03,11.9573678970337,12.47408841451009,MAS
2000-05-04,11.5306262969971,12.456552187601728,MAS
2000-05-05,11.8789911270142,12.432150459289556,MAS
2000-05-08,11.5306262969971,12.388052622477222,MAS
2000-05-09,11.7048082351685,12.361886819203704,MAS
2000-05-10,11.3564519882202,12.333925437927254,MAS
2000-05-11,11.3912868499756,12.31289949417115,MAS
2000-05-12,11.3738679885864,12.290137990315765,MAS
2000-05-15,11.460958480835,12.293376827240001,MAS
2000-05-16,11.6699743270874,12.266627375284843,MAS
2000-05-17,11.6699743270874,12.2491167386373,MAS
2000-05-18,11.1822700500488,12.206152534484875,MAS
2000-05-19,11.0777635574341,12.16667200724285,MAS
2000-05-22,11.0429315567017,12.129513963063571,MAS
2000-05-23,11.2519397735596,12.102806472778335,MAS
2000-05-24,11.0080919265747,12.045908101399755,MAS
2000-05-25,11.0080919265747,11.955335267384863,MAS
2000-05-26,10.7990789413452,11.865923627217626,MAS
2000-05-30,11.2171106338501,11.804380671183283,MAS
2000-05-31,10.9558410644531,11.746901702880875,MAS
2000-06-01,11.495795249939,11.716710853576679,MAS
2000-06-02,11.8093156814575,11.691164620717386,MAS
2000-06-05,11.5132141113281,11.65923188527427,MAS
2000-06-06,11.4261207580566,11.623234717051208,MAS
2000-06-07,10.5203924179077,11.56517515182497,MAS
2000-06-08,10.3113794326782,11.490858968098978,MAS
2000-06-09,10.0326890945435,11.399124813079855,MAS
2000-06-12,9.71917057037354,11.306229305267356,MAS
2000-06-13,9.89334869384766,11.215656312306745,MAS
2000-06-14,9.89334869384766,11.12276093165082,MAS
2000-06-15,10.1023645401001,11.0609274864197,MAS
2000-06-16,10.450719833374,11.02493060429893,MAS
2000-06-19,10.3287963867188,10.973257446289084,MAS
2000-06-20,10.3113794326782,10.93261588414512,MAS
2000-06-21,10.2939586639404,10.885587565104181,MAS
2000-06-22,10.0849475860596,10.843204085032163,MAS
2000-06-23,10.0152730941772,10.797336959838882,MAS
2000-06-26,10.0501108169556,10.753211720784522,MAS
2000-06-27,10.6074810028076,10.724762471516943,MAS
2000-06-28,10.5639390945435,10.687894630432146,MAS
2000-06-29,10.3113794326782,10.64260813395184,MAS
2000-06-30,10.0675277709961,10.605450057983417,MAS
2000-07-03,10.6249017715454,10.590354665120461,MAS
2000-07-05,10.7990789413452,10.582226244608579,MAS
2000-07-06,11.0777635574341,10.576420370737727,MAS
2000-07-07,10.8339138031006,10.57061443328859,MAS
2000-07-10,10.7294054031372,10.56132488250734,MAS
2000-07-11,10.7990789413452,10.56132488250734,MAS
2000-07-12,10.656063079834,10.542623297373469,MAS
2000-07-13,10.726167678833,10.534967517852799,MAS
2000-07-14,10.445746421814,10.499965890248632,MAS
2000-07-17,10.7436943054199,10.464445177714046,MAS
2000-07-18,10.9715423583984,10.446389452616387,MAS
2000-07-19,11.076699256897,10.4347420692444,MAS
2000-07-20,11.2169151306152,10.457959493001315,MAS
2000-07-21,11.1117582321167,10.484638786315932,MAS
2000-07-24,11.2519617080688,10.525281206766774,MAS
2000-07-25,11.1818571090698,10.574037424723317,MAS
2000-07-26,11.2870168685913,10.620493030548106,MAS
2000-07-27,11.2870168685913,10.666948636372894,MAS
2000-07-28,11.1818571090698,10.702931722005218,MAS
2000-07-31,11.076699256897,10.723797702789316,MAS
2000-08-01,11.357120513916,10.75807517369589,MAS
2000-08-02,11.4272270202637,10.795270093282072,MAS
2000-08-03,10.9364900588989,10.816687806447357,MAS
2000-08-04,10.9715423583984,10.846240965525315,MAS
2000-08-07,11.357120513916,10.890969212849942,MAS
2000-08-08,12.4087076187134,10.969589106241868,MAS
2000-08-09,11.6725969314575,11.005092970530198,MAS
2000-08-10,11.4272270202637,11.033869234720871,MAS
