242;HON;Honeywell Int'l Inc.;https://en.wikipedia.org/wiki/Honeywell_Int%27l_Inc.;Industrials;Industrial Conglomerates
243;HRL;Hormel Foods Corp.;https://en.wikipedia.org/wiki/Hormel_Foods_Corp.;Consumer Staples;Packaged Foods & Meats
244;HST;Host Hotels & Resorts;https://en.wikipedia.org/wiki/Host_Hotels_%26_Resorts;Real Estate;Hotel & Resort REITs
245;HPQ;HP Inc.;https://en.wikipedia.org/wiki/HP_Inc.;Information Technology;Technology Hardware, Storage & Peripherals
246;HUM;Humana Inc.;https://en.wikipedia.org/wiki/Humana_Inc.;Health Care;Managed Health Care
247;HBAN;Huntington Bancshares;https://en.wikipedia.org/wiki/Huntington_Bancshares;Financials;Regional Banks
248;HII;Huntington Ingalls Industries;https://en.wikipedia.org/wiki/Huntington_Ingalls_Industries;Industrials;Aerospace & Defense
249;IEX;IDEX Corporation;https://en.wikipedia.org/wiki/IDEX_Corporation;Industrials;Industrial Machinery
250;IDXX;IDEXX Laboratories;https://en.wikipedia.org/wiki/Idexx_Laboratories;Health Care;Health Care Equipment
251;INFO;IHS Markit Ltd.;https://en.wikipedia.org/wiki/IHS_Markit;Industrials;Research & Consulting Services
252;ITW;Illinois Tool Works;https://en.wikipedia.org/wiki/Illinois_Tool_Works;Industrials;Industrial Machinery
253;ILMN;Illumina Inc;https://en.wikipedia.org/wiki/Illumina_(company);Health Care;Life Sciences Tools & Services
254;IR;Ingersoll-Rand PLC;https://en.wikipedia.org/wiki/Ingersoll-Rand_PLC;Industrials;Industrial Machinery
255;INTC;Intel Corp.;https://en.wikipedia.org/wiki/Intel_Corp.;Information Technology;Semiconductors
256;ICE;Intercontinental Exchange;https://en.wikipedia.org/wiki/Intercontinental_Exchange;Financials;Financial Exchanges & Data
257;IBM;International Business Machines;https://en.wikipedia.org/wiki/IBM;Information Technology;IT Consulting & Other Services
258;INCY;Incyte;https://en.wikipedia.org/wiki/Incyte;Health Care;Biotechnology
259;IP;International Paper;https://en.wikipedia.org/wiki/International_Paper;Materials;Paper Packaging
260;IPG;Interpublic Group;https://en.wikipedia.org/wiki/Interpublic_Group;Communication Services;Advertising
261;IFF;Intl Flavors & Fragrances;https://en.wikipedia.org/wiki/Intl_Flavors_%26_Fragrances;Materials;Specialty Chemicals
262;INTU;Intuit Inc.;https://en.wikipedia.org/wiki/Intuit_Inc.;Information Technology;Application Software
263;ISRG;Intuitive Surgical Inc.;https://en.wikipedia.org/wiki/Intuitive_Surgical_Inc.;Health Care;Health Care Equipment
264;IVZ;Invesco Ltd.;https://en.wikipedia.org/wiki/Invesco_Ltd.;Financials;Asset Management & Custody Banks
265;IPGP;IPG Photonics Corp.;https://en.wikipedia.org/wiki/IPG_Photonics;Information Technology;Electronic Manufacturing Services
266;IQV;IQVIA Holdings Inc.;https://en.wikipedia.org/wiki/IQVIA;Health Care;Life Sciences Tools & Services
267;IRM;Iron Mountain Incorporated;https://en.wikipedia.org/wiki/Iron_Mountain_Incorporated;Real Estate;Specialized REITs
268;JKHY;Jack Henry & Associates;https://en.wikipedia.org/wiki/Jack_Henry_%26_Associates;Information Technology;Data Processing & Outsourced Services
269;JEC;Jacobs Engineering Group;https://en.wikipedia.org/wiki/Jacobs_Engineering_Group;Industrials;Construction & Engineering
270;JBHT;J. B. Hunt Transport Services;https://en.wikipedia.org/wiki/J._B._Hunt_Transport_Services;Industrials;Trucking
271;SJM;JM Smucker;https://en.wikipedia.org/wiki/JM_Smucker;Consumer Staples;Packaged Foods & Meats
272;JNJ;Johnson & Johnson;https://en.wikipedia.org/wiki/Johnson_%26_Johnson;Health Care;Pharmaceuticals
273;JCI;Johnson Controls International;https://en.wikipedia.org/wiki/Johnson_Controls;Industrials;Building Products
274;JPM;JPMorgan Chase & Co.;https://en.wikipedia.org/wiki/JPMorgan_Chase_%26_Co.;Financials;Diversified Banks
275;JNPR;Juniper Networks;https://en.wikipedia.org/wiki/Juniper_Networks;Information Technology;Communications Equipment
276;KSU;Kansas City Southern;https://en.wikipedia.org/wiki/Kansas_City_Southern_(company);Industrials;Railroads
277;K;Kellogg Co.;https://en.wikipedia.org/wiki/Kellogg_Co.;Consumer Staples;Packaged Foods & Meats
278;KEY;KeyCorp;https://en.wikipedia.org/wiki/KeyCorp;Financials;Regional Banks
279;KEYS;Keysight Technologies;https://en.wikipedia.org/wiki/Keysight_Technologies;Information Technology;Electronic Equipment & Instruments
280;KMB;Kimberly-Clark;https://en.wikipedia.org/wiki/Kimberly-Clark;Consumer Staples;Household Products
281;KIM;Kimco Realty;https://en.wikipedia.org/wiki/Kimco_Realty;Real Estate;Retail REITs
282;KMI;Kinder Morgan;https://en.wikipedia.org/wiki/Kinder_Morgan;Energy;Oil & Gas Storage & Transportation
283;KLAC;KLA Corporation;https://en.wikipedia.org/wiki/KLA_Corporation;Information Technology;Semiconductor Equipment
284;KSS;Kohl's Corp.;https://en.wikipedia.org/wiki/Kohl%27s_Corp.;Consumer Discretionary;General Merchandise Stores
285;KHC;Kraft Heinz Co;https://en.wikipedia.org/wiki/Kraft_Heinz;Consumer Staples;Packaged Foods & Meats
286;KR;Kroger Co.;https://en.wikipedia.org/wiki/Kroger_Co.;Consumer Staples;Food Retail
287;LB;L Brands Inc.;https://en.wikipedia.org/wiki/L_Brands_Inc.;Consumer Discretionary;Apparel Retail
288;LHX;L3Harris Technologies;https://en.wikipedia.org/wiki/L3Harris_Technologies;Industrials;Aerospace & Defense
289;LH;Laboratory Corp. of America Holding;https://en.wikipedia.org/wiki/Laboratory_Corp._of_America_Holding;Health Care;Health Care Services
290;LRCX;Lam Research;https://en.wikipedia.org/wiki/Lam_Research;Information Technology;Semiconductor Equipment
291;LW;Lamb Weston Holdings Inc;https://en.wikipedia.org/wiki/Lamb_Weston_Holdings_Inc;Consumer Staples;Packaged Foods & Meats
292;LEG;Leggett & Platt;https://en.wikipedia.org/wiki/Leggett_%26_Platt;Consumer Discretionary;Home Furnishings
293;LDOS;Leidos Holdings;https://en.wikipedia.org/wiki/Leidos_Holdings;Information Technology;IT Consulting & Other Services
294;LEN;Lennar Corp.;https://en.wikipedia.org/wiki/Lennar_Corp.;Consumer Discretionary;Homebuilding
295;LLY;Lilly (Eli) & Co.;https://en.wikipedia.org/wiki/Lilly_(Eli)_%26_Co.;Health Care;Pharmaceuticals
296;LNC;Lincoln National;https://en.wikipedia.org/wiki/Lincoln_National;Financials;Multi-line Insurance
297;LIN;Linde plc;https://en.wikipedia.org/wiki/Linde_plc;Materials;Industrial Gases
298;LKQ;LKQ Corporation;https://en.wikipedia.org/wiki/LKQ_Corporation;Consumer Discretionary;Distributors
299;LMT;Lockheed Martin Corp.;https://en.wikipedia.org/wiki/Lockheed_Martin_Corp.;Industrials;Aerospace & Defense
300;L;Loews Corp.;https://en.wikipedia.org/wiki/Loews_Corp.;Financials;Multi-line Insurance
301;LOW;Lowe's Cos.;https://en.wikipedia.org/wiki/Lowe%27s_Cos.;Consumer Discretionary;Home Improvement Retail
302;LYB;LyondellBasell;https://en.wikipedia.org/wiki/LyondellBasell;Materials;Specialty Chemicals
303;MTB;M&T Bank Corp.;https://en.wikipedia.org/wiki/M%26T_Bank_Corp.;Financials;Regional Banks
304;MAC;Macerich;https://en.wikipedia.org/wiki/Macerich;Real Estate;Retail REITs
305;M;Macy's Inc.;https://en.wikipedia.org/wiki/Macy%27s_Inc.;Consumer Discretionary;Department Stores
306;MRO;Marathon Oil Corp.;https://en.wikipedia.org/wiki/Marathon_Oil_Corp.;Energy;Oil & Gas Exploration & Production
307;MPC;Marathon Petroleum;https://en.wikipedia.org/wiki/Marathon_Petroleum;Energy;Oil & Gas Refining & Marketing
308;MKTX;MarketAxess;https://en.wikipedia.org/wiki/MarketAxess;Financials;Financial Exchanges & Data
309;MAR;Marriott Int'l.;https://en.wikipedia.org/wiki/Marriott_Int%27l.;Consumer Discretionary;Hotels, Resorts & Cruise Lines
310;MMC;Marsh & McLennan;https://en.wikipedia.org/wiki/Marsh_%26_McLennan;Financials;Insurance Brokers
311;MLM;Martin Marietta Materials;https://en.wikipedia.org/wiki/Martin_Marietta_Materials;Materials;Construction Materials
312;MAS;Masco Corp.;https://en.wikipedia.org/wiki/Masco_Corp.;Industrials;Building Products
313;MA;Mastercard Inc.;https://en.wikipedia.org/wiki/Mastercard_Inc.;Information Technology;Data Processing & Outsourced Services
314;MKC;McCormick & Co.;https://en.wikipedia.org/wiki/McCormick_%26_Co.;Consumer Staples;Packaged Foods & Meats
315;MXIM;Maxim Integrated Products Inc;https://en.wikipedia.org/wiki/Maxim_Integrated;Information Technology;Semiconductors
316;MCD;McDonald's Corp.;https://en.wikipedia.org/wiki/McDonald%27s_Corp.;Consumer Discretionary;Restaurants
317;MCK;McKesson Corp.;https://en.wikipedia.org/wiki/McKesson_Corp.;Health Care;Health Care Distributors
318;MDT;Medtronic plc;https://en.wikipedia.org/wiki/Medtronic_plc;Health Care;Health Care Equipment
319;MRK;Merck & Co.;https://en.wikipedia.org/wiki/Merck_%26_Co.;Health Care;Pharmaceuticals
320;MET;MetLife Inc.;https://en.wikipedia.org/wiki/MetLife_Inc.;Financials;Life & Health Insurance
321;MTD;Mettler Toledo;https://en.wikipedia.org/wiki/Mettler_Toledo;Health Care;Life Sciences Tools & Services
322;MGM;MGM Resorts International;https://en.wikipedia.org/wiki/MGM_Resorts_International;Consumer Discretionary;Casinos & Gaming
323;MCHP;Microchip Technology;https://en.wikipedia.org/wiki/Microchip_Technology;Information Technology;Semiconductors
324;MU;Micron Technology;https://en.wikipedia.org/wiki/Micron_Technology;Information Technology;Semiconductors
325;MSFT;Microsoft Corp.;https://en.wikipedia.org/wiki/Microsoft_Corp.;Information Technology;Systems Software
326;MAA;Mid-America Apartments;https://en.wikipedia.org/wiki/Mid-America_Apartments;Real Estate;Residential REITs
327;MHK;Mohawk Industries;https://en.wikipedia.org/wiki/Mohawk_Industries;Consumer Discretionary;Home Furnishings
328;TAP;Molson Coors Brewing Company;https://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company;Consumer Staples;Brewers
329;MDLZ;Mondelez International;https://en.wikipedia.org/wiki/Mondelez_International;Consumer Staples;Packaged Foods & Meats
330;MNST;Monster Beverage;https://en.wikipedia.org/wiki/Monster_Beverage;Consumer Staples;Soft Drinks
331;MCO;Moody's Corp;https://en.wikipedia.org/wiki/Moody%27s_Corp;Financials;Financial Exchanges & Data
332;MS;Morgan Stanley;https://en.wikipedia.org/wiki/Morgan_Stanley;Financials;Investment Banking & Brokerage
333;MOS;The Mosaic Company;https://en.wikipedia.org/wiki/The_Mosaic_Company;Materials;Fertilizers & Agricultural Chemicals
334;MSI;Motorola Solutions Inc.;https://en.wikipedia.org/wiki/Motorola_Solutions_Inc.;Information Technology;Communications Equipment
335;MSCI;MSCI Inc;https://en.wikipedia.org/wiki/MSCI_Inc;Financials;Financial Exchanges & Data
336;MYL;Mylan N.V.;https://en.wikipedia.org/wiki/Mylan_N.V.;Health Care;Pharmaceuticals
337;NDAQ;Nasdaq, Inc.;https://en.wikipedia.org/wiki/Nasdaq,_Inc.;Financials;Financial Exchanges & Data
338;NOV;National Oilwell Varco Inc.;https://en.wikipedia.org/wiki/National_Oilwell_Varco_Inc.;Energy;Oil & Gas Equipment & Services
339;NKTR;Nektar Therapeutics;https://en.wikipedia.org/wiki/Nektar_Therapeutics;Health Care;Pharmaceuticals
340;NTAP;NetApp;https://en.wikipedia.org/wiki/NetApp;Information Technology;Technology Hardware, Storage & Peripherals
341;NFLX;Netflix Inc.;https://en.wikipedia.org/wiki/Netflix_Inc.;Communication Services;Movies & Entertainment
342;NWL;Newell Brands;https://en.wikipedia.org/wiki/Newell_Brands;Consumer Discretionary;Housewares & Specialties
343;NEM;Newmont Goldcorp;https://en.wikipedia.org/wiki/Newmont_Goldcorp;Materials;Gold
344;NWSA;News Corp. Class A;https://en.wikipedia.org/wiki/News_Corp._Class_A;Communication Services;Publishing
345;NWS;News Corp. Class B;https://en.wikipedia.org/wiki/News_Corp._Class_B;Communication Services;Publishing
346;NEE;NextEra Energy;https://en.wikipedia.org/wiki/NextEra_Energy;Utilities;Multi-Utilities
347;NLSN;Nielsen Holdings;https://en.wikipedia.org/wiki/Nielsen_Holdings;Industrials;Research & Consulting Services
348;NKE;Nike;https://en.wikipedia.org/wiki/Nike_(company);Consumer Discretionary;Apparel, Accessories & Luxury Goods
349;NI;NiSource Inc.;https://en.wikipedia.org/wiki/NiSource_Inc.;Utilities;Multi-Utilities
350;NBL;Noble Energy Inc;https://en.wikipedia.org/wiki/Noble_Energy_Inc;Energy;Oil & Gas Exploration & Production
351;JWN;Nordstrom;https://en.wikipedia.org/wiki/Nordstrom;Consumer Discretionary;Department Stores
352;NSC;Norfolk Southern Corp.;https://en.wikipedia.org/wiki/Norfolk_Southern_Corp.;Industrials;Railroads
353;NTRS;Northern Trust Corp.;https://en.wikipedia.org/wiki/Northern_Trust_Corp.;Financials;Asset Management & Custody Banks
354;NOC;Northrop Grumman;https://en.wikipedia.org/wiki/Northrop_Grumman;Industrials;Aerospace & Defense
355;NCLH;Norwegian Cruise Line Holdings;https://en.wikipedia.org/wiki/Norwegian_Cruise_Line_Holdings;Consumer Discretionary;Hotels, Resorts & Cruise Lines
356;NRG;NRG Energy;https://en.wikipedia.org/wiki/NRG_Energy;Utilities;Independent Power Producers & Energy Traders
357;NUE;Nucor Corp.;https://en.wikipedia.org/wiki/Nucor_Corp.;Materials;Steel
358;NVDA;Nvidia Corporation;https://en.wikipedia.org/wiki/Nvidia_Corporation;Information Technology;Semiconductors
359;NVR;NVR Inc;https://en.wikipedia.org/wiki/NVR_Inc;Consumer Discretionary;Homebuilding
360;ORLY;O'Reilly Automotive;https://en.wikipedia.org/wiki/O%27Reilly_Automotive;Consumer Discretionary;Specialty Stores
361;OXY;Occidental Petroleum;https://en.wikipedia.org/wiki/Occidental_Petroleum;Energy;Oil & Gas Exploration & Production
362;OMC;Omnicom Group;https://en.wikipedia.org/wiki/Omnicom_Group;Communication Services;Advertising
363;OKE;ONEOK;https://en.wikipedia.org/wiki/ONEOK;Energy;Oil & Gas Storage & Transportation
364;ORCL;Oracle Corp.;https://en.wikipedia.org/wiki/Oracle_Corp.;Information Technology;Application Software
365;PCAR;PACCAR Inc.;https://en.wikipedia.org/wiki/PACCAR_Inc.;Industrials;Construction Machinery & Heavy Trucks
366;PKG;Packaging Corporation of America;https://en.wikipedia.org/wiki/Packaging_Corporation_of_America;Materials;Paper Packaging
367;PH;Parker-Hannifin;https://en.wikipedia.org/wiki/Parker-Hannifin;Industrials;Industrial Machinery
368;PAYX;Paychex Inc.;https://en.wikipedia.org/wiki/Paychex_Inc.;Information Technology;Data Processing & Outsourced Services
369;PYPL;PayPal;https://en.wikipedia.org/wiki/PayPal;Information Technology;Data Processing & Outsourced Services
370;PNR;Pentair plc;https://en.wikipedia.org/wiki/Pentair;Industrials;Industrial Machinery
371;PBCT;People's United Financial;https://en.wikipedia.org/wiki/People%27s_United_Financial;Financials;Thrifts & Mortgage Finance
372;PEP;PepsiCo Inc.;https://en.wikipedia.org/wiki/PepsiCo_Inc.;Consumer Staples;Soft Drinks
373;PKI;PerkinElmer;https://en.wikipedia.org/wiki/PerkinElmer;Health Care;Health Care Equipment
374;PRGO;Perrigo;https://en.wikipedia.org/wiki/Perrigo;Health Care;Pharmaceuticals
375;PFE;Pfizer Inc.;https://en.wikipedia.org/wiki/Pfizer_Inc.;Health Care;Pharmaceuticals
376;PM;Philip Morris International;https://en.wikipedia.org/wiki/Philip_Morris_International;Consumer Staples;Tobacco
377;PSX;Phillips 66;https://en.wikipedia.org/wiki/Phillips_66;Energy;Oil & Gas Refining & Marketing
378;PNW;Pinnacle West Capital;https://en.wikipedia.org/wiki/Pinnacle_West_Capital;Utilities;Multi-Utilities
379;PXD;Pioneer Natural Resources;https://en.wikipedia.org/wiki/Pioneer_Natural_Resources;Energy;Oil & Gas Exploration & Production
380;PNC;PNC Financial Services;https://en.wikipedia.org/wiki/PNC_Financial_Services;Financials;Regional Banks
381;PPG;PPG Industries;https://en.wikipedia.org/wiki/PPG_Industries;Materials;Specialty Chemicals
382;PPL;PPL Corp.;https://en.wikipedia.org/wiki/PPL_Corp.;Utilities;Electric Utilities
383;PFG;Principal Financial Group;https://en.wikipedia.org/wiki/Principal_Financial_Group;Financials;Life & Health Insurance
384;PG;Procter & Gamble;https://en.wikipedia.org/wiki/Procter_%26_Gamble;Consumer Staples;Personal Products
385;PGR;Progressive Corp.;https://en.wikipedia.org/wiki/Progressive_Corp.;Financials;Property & Casualty Insurance
386;PLD;Prologis;https://en.wikipedia.org/wiki/Prologis;Real Estate;Industrial REITs
387;PRU;Prudential Financial;https://en.wikipedia.org/wiki/Prudential_Financial;Financials;Life & Health Insurance
388;PEG;Public Serv. Enterprise Inc.;https://en.wikipedia.org/wiki/Public_Serv._Enterprise_Inc.;Utilities;Electric Utilities
389;PSA;Public Storage;https://en.wikipedia.org/wiki/Public_Storage;Real Estate;Specialized REITs
390;PHM;Pulte Homes Inc.;https://en.wikipedia.org/wiki/Pulte_Homes_Inc.;Consumer Discretionary;Homebuilding
391;PVH;PVH Corp.;https://en.wikipedia.org/wiki/PVH_Corp.;Consumer Discretionary;Apparel, Accessories & Luxury Goods
392;QRVO;Qorvo;https://en.wikipedia.org/wiki/Qorvo;Information Technology;Semiconductors
393;PWR;Quanta Services Inc.;https://en.wikipedia.org/wiki/Quanta_Services_Inc.;Industrials;Construction & Engineering
394;QCOM;QUALCOMM Inc.;https://en.wikipedia.org/wiki/QUALCOMM_Inc.;Information Technology;Semiconductors
395;DGX;Quest Diagnostics;https://en.wikipedia.org/wiki/Quest_Diagnostics;Health Care;Health Care Services
396;RL;Ralph Lauren Corporation;https://en.wikipedia.org/wiki/Ralph_Lauren_Corporation;Consumer Discretionary;Apparel, Accessories & Luxury Goods
397;RJF;Raymond James Financial Inc.;https://en.wikipedia.org/wiki/Raymond_James_Financial_Inc.;Financials;Investment Banking & Brokerage
398;RTN;Raytheon Co.;https://en.wikipedia.org/wiki/Raytheon_Co.;Industrials;Aerospace & Defense
399;O;Realty Income Corporation;https://en.wikipedia.org/wiki/Realty_Income_Corporation;Real Estate;Retail REITs
400;REG;Regency Centers Corporation;https://en.wikipedia.org/wiki/Regency_Centers_Corporation;Real Estate;Retail REITs
401;REGN;Regeneron Pharmaceuticals;https://en.wikipedia.org/wiki/Regeneron_Pharmaceuticals;Health Care;Biotechnology
402;RF;Regions Financial Corp.;https://en.wikipedia.org/wiki/Regions_Financial_Corp.;Financials;Regional Banks
403;RSG;Republic Services Inc;https://en.wikipedia.org/wiki/Republic_Services_Inc;Industrials;Environmental & Facilities Services
404;RMD;ResMed;https://en.wikipedia.org/wiki/ResMed;Health Care;Health Care Equipment
405;RHI;Robert Half International;https://en.wikipedia.org/wiki/Robert_Half_International;Industrials;Human Resource & Employment Services
406;ROK;Rockwell Automation Inc.;https://en.wikipedia.org/wiki/Rockwell_Automation_Inc.;Industrials;Electrical Components & Equipment
407;ROL;Rollins Inc.;https://en.wikipedia.org/wiki/Rollins_Inc.;Industrials;Environmental & Facilities Services
408;ROP;Roper Technologies;https://en.wikipedia.org/wiki/Roper_Technologies;Industrials;Industrial Conglomerates
409;ROST;Ross Stores;https://en.wikipedia.org/wiki/Ross_Stores;Consumer Discretionary;Apparel Retail
410;RCL;Royal Caribbean Cruises Ltd;https://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd;Consumer Discretionary;Hotels, Resorts & Cruise Lines
411;CRM;Salesforce.com;https://en.wikipedia.org/wiki/Salesforce.com;Information Technology;Application Software
412;SBAC;SBA Communications;https://en.wikipedia.org/wiki/SBA_Communications;Real Estate;Specialized REITs
413;SLB;Schlumberger Ltd.;https://en.wikipedia.org/wiki/Schlumberger_Ltd.;Energy;Oil & Gas Equipment & Services
414;STX;Seagate Technology;https://en.wikipedia.org/wiki/Seagate_Technology;Information Technology;Technology Hardware, Storage & Peripherals
415;SEE;Sealed Air;https://en.wikipedia.org/wiki/Sealed_Air_Corp.(New);Materials;Paper Packaging
416;SRE;Sempra Energy;https://en.wikipedia.org/wiki/Sempra_Energy;Utilities;Multi-Utilities
417;SHW;Sherwin-Williams;https://en.wikipedia.org/wiki/Sherwin-Williams;Materials;Specialty Chemicals
418;SPG;Simon Property Group Inc;https://en.wikipedia.org/wiki/Simon_Property_Group_Inc;Real Estate;Retail REITs
419;SWKS;Skyworks Solutions;https://en.wikipedia.org/wiki/Skyworks_Solutions;Information Technology;Semiconductors
420;SLG;SL Green Realty;https://en.wikipedia.org/wiki/SL_Green_Realty;Real Estate;Office REITs
421;SNA;Snap-on;https://en.wikipedia.org/wiki/Snap-on;Industrials;Industrial Machinery
422;SO;Southern Co.;https://en.wikipedia.org/wiki/Southern_Co.;Utilities;Electric Utilities
423;LUV;Southwest Airlines;https://en.wikipedia.org/wiki/Southwest_Airlines;Industrials;Airlines
424;SPGI;S&P Global, Inc.;https://en.wikipedia.org/wiki/S%26P_Global,_Inc.;Financials;Financial Exchanges & Data
425;SWK;Stanley Black & Decker;https://en.wikipedia.org/wiki/Stanley_Black_%26_Decker;Industrials;Industrial Machinery
426;SBUX;Starbucks Corp.;https://en.wikipedia.org/wiki/Starbucks_Corp.;Consumer Discretionary;Restaurants
427;STT;State Street Corp.;https://en.wikipedia.org/wiki/State_Street_Corp.;Financials;Asset Management & Custody Banks
428;SYK;Stryker Corp.;https://en.wikipedia.org/wiki/Stryker_Corp.;Health Care;Health Care Equipment
429;STI;SunTrust Banks;https://en.wikipedia.org/wiki/SunTrust_Banks;Financials;Regional Banks
430;SIVB;SVB Financial;https://en.wikipedia.org/wiki/SVB_Financial;Financials;Regional Banks
431;SYMC;Symantec Corp.;https://en.wikipedia.org/wiki/Symantec_Corp.;Information Technology;Application Software
432;SYF;Synchrony Financial;https://en.wikipedia.org/wiki/Synchrony_Financial;Financials;Consumer Finance
433;SNPS;Synopsys Inc.;https://en.wikipedia.org/wiki/Synopsys_Inc.;Information Technology;Application Software
434;SYY;Sysco Corp.;https://en.wikipedia.org/wiki/Sysco_Corp.;Consumer Staples;Food Distributors
435;TMUS;T-Mobile US;https://en.wikipedia.org/wiki/T-Mobile_US;Communication Services;Wireless Telecommunication Services
436;TROW;T. Rowe Price Group;https://en.wikipedia.org/wiki/T._Rowe_Price_Group;Financials;Asset Management & Custody Banks
437;TTWO;Take-Two Interactive;https://en.wikipedia.org/wiki/Take-Two_Interactive;Communication Services;Interactive Home Entertainment
438;TPR;Tapestry, Inc.;https://en.wikipedia.org/wiki/Tapestry,_Inc.;Consumer Discretionary;Apparel, Accessories & Luxury Goods
439;TGT;Target Corp.;https://en.wikipedia.org/wiki/Target_Corp.;Consumer Discretionary;General Merchandise Stores
440;TEL;TE Connectivity Ltd.;https://en.wikipedia.org/wiki/TE_Connectivity;Information Technology;Electronic Manufacturing Services
441;FTI;TechnipFMC;https://en.wikipedia.org/wiki/TechnipFMC;Energy;Oil & Gas Equipment & Services
442;TFX;Teleflex;https://en.wikipedia.org/wiki/Teleflex;Health Care;Health Care Equipment
443;TXN;Texas Instruments;https://en.wikipedia.org/wiki/Texas_Instruments;Information Technology;Semiconductors
444;TXT;Textron Inc.;https://en.wikipedia.org/wiki/Textron_Inc.;Industrials;Aerospace & Defense
445;TMO;Thermo Fisher Scientific;https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific;Health Care;Health Care Equipment
446;TIF;Tiffany & Co.;https://en.wikipedia.org/wiki/Tiffany_%26_Co.;Consumer Discretionary;Apparel, Accessories & Luxury Goods
447;TWTR;Twitter, Inc.;https://en.wikipedia.org/wiki/Twitter,_Inc.;Communication Services;Interactive Media & Services
448;TJX;TJX Companies Inc.;https://en.wikipedia.org/wiki/TJX_Companies_Inc.;Consumer Discretionary;Apparel Retail
449;TSCO;Tractor Supply Company;https://en.wikipedia.org/wiki/Tractor_Supply_Company;Consumer Discretionary;Specialty Stores
450;TDG;TransDigm Group;https://en.wikipedia.org/wiki/TransDigm_Group;Industrials;Aerospace & Defense
451;TRV;The Travelers Companies Inc.;https://en.wikipedia.org/wiki/The_Travelers_Companies_Inc.;Financials;Property & Casualty Insurance
452;TRIP;TripAdvisor;https://en.wikipedia.org/wiki/TripAdvisor;Communication Services;Interactive Media & Services
453;TSN;Tyson Foods;https://en.wikipedia.org/wiki/Tyson_Foods;Consumer Staples;Packaged Foods & Meats
454;UDR;UDR, Inc.;https://en.wikipedia.org/wiki/UDR,_Inc.;Real Estate;Residential REITs
455;ULTA;Ulta Beauty;https://en.wikipedia.org/wiki/Ulta_Beauty;Consumer Discretionary;Specialty Stores
456;USB;U.S. Bancorp;https://en.wikipedia.org/wiki/U.S._Bancorp;Financials;Diversified Banks
457;UAA;Under Armour Class A;https://en.wikipedia.org/wiki/Under_Armour;Consumer Discretionary;Apparel, Accessories & Luxury Goods
458;UA;Under Armour Class C;https://en.wikipedia.org/wiki/Under_Armour;Consumer Discretionary;Apparel, Accessories & Luxury Goods
459;UNP;Union Pacific Corp;https://en.wikipedia.org/wiki/Union_Pacific_Corp;Industrials;Railroads
460;UAL;United Airlines Holdings;https://en.wikipedia.org/wiki/United_Airlines_Holdings;Industrials;Airlines
461;UNH;United Health Group Inc.;https://en.wikipedia.org/wiki/United_Health_Group_Inc.;Health Care;Managed Health Care
462;UPS;United Parcel Service;https://en.wikipedia.org/wiki/United_Parcel_Service;Industrials;Air Freight & Logistics
463;URI;United Rentals, Inc.;https://en.wikipedia.org/wiki/United_Rentals,_Inc.;Industrials;Trading Companies & Distributors
464;UTX;United Technologies;https://en.wikipedia.org/wiki/United_Technologies;Industrials;Aerospace & Defense
465;UHS;Universal Health Services, Inc.;https://en.wikipedia.org/wiki/Universal_Health_Services,_Inc.;Health Care;Health Care Facilities
466;UNM;Unum Group;https://en.wikipedia.org/wiki/Unum_Group;Financials;Life & Health Insurance
467;VFC;V.F. Corp.;https://en.wikipedia.org/wiki/V.F._Corp.;Consumer Discretionary;Apparel, Accessories & Luxury Goods
468;VLO;Valero Energy;https://en.wikipedia.org/wiki/Valero_Energy;Energy;Oil & Gas Refining & Marketing
469;VAR;Varian Medical Systems;https://en.wikipedia.org/wiki/Varian_Medical_Systems;Health Care;Health Care Equipment
470;VTR;Ventas Inc;https://en.wikipedia.org/wiki/Ventas_Inc;Real Estate;Health Care REITs
471;VRSN;Verisign Inc.;https://en.wikipedia.org/wiki/Verisign_Inc.;Information Technology;Internet Services & Infrastructure
472;VRSK;Verisk Analytics;https://en.wikipedia.org/wiki/Verisk_Analytics;Industrials;Research & Consulting Services
473;VZ;Verizon Communications;https://en.wikipedia.org/wiki/Verizon_Communications;Communication Services;Integrated Telecommunication Services
474;VRTX;Vertex Pharmaceuticals Inc;https://en.wikipedia.org/wiki/Vertex_Pharmaceuticals_Inc;Health Care;Biotechnology
475;VIAB;Viacom Inc.;https://en.wikipedia.org/wiki/Viacom_Inc.;Communication Services;Movies & Entertainment
476;V;Visa Inc.;https://en.wikipedia.org/wiki/Visa_Inc.;Information Technology;Data Processing & Outsourced Services
477;VNO;Vornado Realty Trust;https://en.wikipedia.org/wiki/Vornado_Realty_Trust;Real Estate;Office REITs
478;VMC;Vulcan Materials;https://en.wikipedia.org/wiki/Vulcan_Materials;Materials;Construction Materials
479;WAB;Wabtec Corporation;https://en.wikipedia.org/wiki/Wabtec_Corporation;Industrials;Construction Machinery & Heavy Trucks
480;WMT;Walmart;https://en.wikipedia.org/wiki/Walmart;Consumer Staples;Hypermarkets & Super Centers
481;WBA;Walgreens Boots Alliance;https://en.wikipedia.org/wiki/Walgreens_Boots_Alliance;Consumer Staples;Drug Retail
