date,adj_close,20_ma,20_sd,Upper_Band,Lower_Band,company
2000-11-02,2.22137522697449,1.7544213116168976,0.2125428392929424,2.1795069902027824,1.3293356330310129,TPR
2000-11-03,2.34930777549744,1.7811708331108094,0.25071543359117754,2.2826017002931644,1.2797399659284543,TPR
2000-11-06,2.23882055282593,1.8087926685810085,0.26945419694962963,2.347701062480268,1.2698842746817491,TPR
2000-11-07,2.20974588394165,1.833797717094421,0.2826504141164004,2.399098545327222,1.2684968888616202,TPR
2000-11-08,2.23300552368164,1.8628733098506924,0.29264296373490817,2.4481592373205086,1.277587382380876,TPR
2000-11-09,2.22719049453735,1.8957287192344658,0.29491917370507265,2.4855670666446112,1.3058903718243204,TPR
2000-11-10,2.30278706550598,1.9306194424629204,0.2999455377715749,2.53051051800607,1.3307283669197707,TPR
2000-11-13,2.05855226516724,1.9530076682567585,0.29140576061171275,2.535819189480184,1.370196147033333,TPR
2000-11-14,2.11670255661011,1.9733605504035938,0.28770551638026665,2.548771583164127,1.3979495176430605,TPR
2000-11-15,2.13996315002441,1.9992378175258623,0.2775757627578961,2.554389343041654,1.44408629201007,TPR
2000-11-16,2.13414859771729,2.02656887769699,0.2613400171137292,2.5492489119244484,1.5038888434695314,TPR
2000-11-17,2.17485427856445,2.0562259674072254,0.241069325732231,2.5383646188716873,1.5740873159427635,TPR
2000-11-20,2.11670255661011,2.0841385006904596,0.21082172223160794,2.5057819451536756,1.6624950562272436,TPR
2000-11-21,2.10507321357727,2.107980477809906,0.18146921210676403,2.470918902023434,1.7450420535963778,TPR
2000-11-22,2.13996315002441,2.130077910423278,0.15370430940599467,2.4374865292352674,1.8226692916112888,TPR
2000-11-24,2.13996315002441,2.1527568757534015,0.11281607373587393,2.3783890232251492,1.9271247282816537,TPR
2000-11-27,2.20974588394165,2.172528302669524,0.08036433760699604,2.333256977883516,2.011799627455532,TPR
2000-11-28,2.18648505210876,2.18183249235153,0.06941326318659222,2.3206590187247147,2.0430059659783457,TPR
2000-11-29,2.07018256187439,2.176598906517027,0.07377598529266301,2.324150877102353,2.029046935931701,TPR
2000-11-30,2.05855226516724,2.1716560602188095,0.07830209847258474,2.328260257163979,2.01505186327364,TPR
2000-12-01,2.0469217300415,2.16293338537216,0.08209689728456403,2.327127179941288,1.998739590803032,TPR
2000-12-04,2.15159392356873,2.1530476927757247,0.06939465399873943,2.2918370007732034,2.014258384778246,TPR
2000-12-05,2.07018256187439,2.144615793228148,0.06866564676481841,2.2819470867577847,2.0072844996985113,TPR
2000-12-06,2.14577865600586,2.1414174318313584,0.06694038317314693,2.2752981981776523,2.0075366654850644,TPR
2000-12-07,2.23300552368164,2.1414174318313584,0.06694038317314693,2.2752981981776523,2.0075366654850644,TPR
2000-12-08,2.36093783378601,2.148104798793791,0.08113570637763161,2.3103762115490545,1.985833386038528,TPR
2000-12-11,2.4016444683075,2.1530476689338673,0.09317334586559738,2.3393943606650622,1.9667009772026727,TPR
2000-12-12,2.320232629776,2.166131687164305,0.09747922163309651,2.361090130430498,1.971173243898112,TPR
2000-12-13,2.23300552368164,2.1719468355178817,0.09784367941004402,2.3676341943379695,1.9762594766977937,TPR
2000-12-14,1.95969498157501,2.162933427095412,0.10865139550198588,2.380236218099384,1.9456306360914404,TPR
2000-12-15,1.95969498157501,2.1542107462882982,0.11770904925907165,2.3896288448064413,1.918792647770155,TPR
2000-12-18,1.91898930072784,2.1414174973964673,0.12873526772218816,2.3988880328408437,1.883946961952091,TPR
2000-12-19,1.93061995506287,2.1321133673191057,0.13707010361210836,2.4062535745433227,1.857973160094889,TPR
2000-12-20,1.88409900665283,2.1210646569728837,0.14784674247634622,2.416758141925576,1.8253711720201913,TPR
2000-12-21,1.95388007164001,2.111760503053664,0.15238053351408898,2.4165215700818417,1.806999436025486,TPR
2000-12-22,2.08181190490723,2.1088529407978047,0.1523688674783519,2.4135906757545085,1.804115205841101,TPR
2000-12-26,2.18648505210876,2.10768989920616,0.15164526979479157,2.410980438795743,1.8043993596165768,TPR
2000-12-27,2.32604742050171,2.1146680176258075,0.15851729399648395,2.431702605618775,1.7976334296328396,TPR
2000-12-28,2.62843346595764,2.1425805628299703,0.19518152063549438,2.532943604100959,1.7522175215589817,TPR
2000-12-29,2.67495441436768,2.1734006702899924,0.22724717315943674,2.627895016608866,1.7189063239711189,TPR
2001-01-02,2.43071961402893,2.192590564489364,0.23215640736853344,2.656903379226431,1.7282777497522974,TPR
2001-01-03,2.42490410804749,2.2062560737133023,0.23759643884334974,2.681448951400002,1.7310631960266027,TPR
2001-01-04,2.32604742050171,2.2190493166446683,0.23677103220277448,2.6925913810502173,1.7455072522391193,TPR
2001-01-05,2.26789593696594,2.2251551806926724,0.23635629696753283,2.697867774627738,1.7524425867576068,TPR
2001-01-08,2.08762764930725,2.217886286973953,0.23832939842225112,2.6945450838184555,1.7412274901294509,TPR
2001-01-09,2.16322422027588,2.2080006062984463,0.2361742001748031,2.6803490066480524,1.7356522059488402,TPR
2001-01-10,2.33767819404602,2.2048022925853723,0.23383536167164315,2.6724730159286585,1.7371315692420861,TPR
2001-01-11,2.53539109230042,2.2155602157115935,0.24414735461530246,2.703854924942198,1.7272655064809885,TPR
2001-01-12,2.47724008560181,2.227771943807602,0.2510755992274594,2.7299231422625208,1.7256207453526833,TPR
2001-01-16,2.6458797454834,2.2620811820030213,0.2592648080988808,2.780610798200783,1.7435515658052596,TPR
2001-01-17,2.6982147693634,2.2990071713924407,0.26642379098160923,2.831854753355659,1.7661595894292224,TPR
2001-01-18,2.79125618934631,2.3426205158233646,0.2722715487602999,2.887163613343964,1.7980774183027648,TPR
2001-01-19,2.82614779472351,2.3873969078063966,0.2745771668752528,2.936551241556902,1.838242574055891,TPR
2001-01-22,2.8842990398407,2.43740690946579,0.26911577796170766,2.9756384653892054,1.8991753535423745,TPR
2001-01-23,2.8842990398407,2.483927857875824,0.2614406582043964,3.006809174284617,1.9610465414670313,TPR
2001-01-24,2.86103868484497,2.522889196872711,0.2563743926515444,3.0356379821757997,2.0101404115696226,TPR
2001-01-25,2.81451654434204,2.5542907714843754,0.25141560667938584,3.057121984843147,2.051459558125604,TPR
2001-01-26,2.83777737617493,2.579877269268036,0.2529991251026921,3.0858755194734204,2.0738790190626517,TPR
2001-01-29,2.88243842124939,2.5925775170326237,0.26178760066104934,3.1161527183547224,2.069002315710525,TPR
2001-01-30,2.91686320304871,2.604672956466675,0.2712128188609773,3.1470985941886296,2.0622473187447206,TPR
2001-01-31,3.14016461372375,2.640145206451416,0.29279932129297354,3.225743849037363,2.0545465638654687,TPR
2001-02-01,3.31508302688599,2.6846541523933407,0.32432024573483026,3.333294643863001,2.0360136609236803,TPR
2001-02-02,3.34950876235962,2.7358272194862363,0.3448529833511855,3.4255331861886074,2.0461212527838653,TPR
2001-02-05,3.27321481704712,2.7860931634902952,0.3463220637314372,3.4787372909531697,2.0934490360274207,TPR
2001-02-06,3.17458891868591,2.840441226959228,0.3147966011622167,3.4700344292836616,2.2108480246347946,TPR
2001-02-07,3.18668437004089,2.8916142344474784,0.2802000232958077,3.452014281039094,2.331214187855863,TPR
2001-02-08,3.14481663703918,2.9319711565971365,0.2530260756854855,3.4380233079681073,2.4259190052261657,TPR
