date,adj_close,20_ma,20_sd,Upper_Band,Lower_Band,company
2000-01-31,12.8009567260742,12.912747478485105,0.7584091996877171,14.42956587786054,11.39592907910967,APA
2000-02-01,13.3051080703735,12.97960200309753,0.7291143679495095,14.437830738996547,11.521373267198511,APA
2000-02-02,13.2831907272339,13.071663904190057,0.6348990946542987,14.341462093498654,11.80186571488146,APA
2000-02-03,13.3489484786987,13.150574159622181,0.5581358200269598,14.266845799676101,12.03430251956826,APA
2000-02-04,12.9763174057007,13.1549582004547,0.5563114428502257,14.267581086155152,12.042335314754249,APA
2000-02-07,13.4147043228149,13.183453512191761,0.5541800536033782,14.291813619398518,12.075093404985004,APA
2000-02-08,12.9544010162354,13.214141321182243,0.5210565609246456,14.256254443031533,12.172028199332953,APA
2000-02-09,12.2968139648438,13.209757566452023,0.5287164751669108,14.267190516785844,12.152324616118202,APA
2000-02-10,12.8447980880737,13.236060905456537,0.49400146099652825,14.224063827449593,12.24805798346348,APA
2000-02-11,12.5379228591919,13.233868741989133,0.4971450275955155,14.228158797180164,12.239578686798101,APA
2000-02-14,13.239351272583,13.272228002548212,0.46375588053643463,14.199739763621082,12.344716241475343,APA
2000-02-15,14.0284490585327,13.29195556640624,0.48772309545665854,14.267401757319558,12.316509375492924,APA
2000-02-16,14.0722894668579,13.31825909614562,0.5155495888674503,14.34935827388052,12.28715991841072,APA
2000-02-17,13.8092527389526,13.327026844024644,0.5226423604931159,14.372311565010875,12.281742123038413,APA
2000-02-18,13.1078300476074,13.276612186431871,0.49013892370290646,14.256890033837683,12.296334339026059,APA
2000-02-22,12.8009567260742,13.22948517799376,0.488194030321196,14.205873238636153,12.253097117351368,APA
2000-02-23,12.4721660614014,13.158247041702262,0.48962330553740646,14.137493652777076,12.179000430627449,APA
2000-02-24,11.7488250732422,13.05851345062255,0.5619470735507776,14.182407597724106,11.934619303520995,APA
2000-02-25,11.4638729095459,12.976315593719473,0.6651166233665257,14.306548840452525,11.646082346986422,APA
2000-02-28,12.0118532180786,12.925900411605824,0.6989712040039228,14.323842819613668,11.527958003597979,APA
2000-02-29,12.8009567260742,12.925900411605824,0.6989712040039228,14.323842819613668,11.527958003597979,APA
2000-03-01,12.58176612854,12.88973331451415,0.6970283885549832,14.283790091624116,11.495676537404183,APA
2000-03-02,13.2174301147461,12.88644528388976,0.6952274580054615,14.276900199900682,11.495990367878838,APA
2000-03-03,13.3270292282104,12.885349321365345,0.694476862296458,14.274303045958261,11.496395596772429,APA
