date,adj_close,20_ma,20_sd,Upper_Band,Lower_Band,company
2000-01-31,38.8678512573242,42.70227222442628,2.194859034427816,47.09199029328191,38.31255415557065,XRX
2000-02-01,38.7514839172363,42.38807106018068,2.2909549008159056,46.96998086181249,37.80616125854887,XRX
2000-02-02,38.9842224121094,42.1902406692505,2.4085256293855406,47.00729192802158,37.37318941047942,XRX
2000-02-03,40.4970436096191,41.95749893188478,2.3309266578826597,46.6193522476501,37.29564561611946,XRX
2000-02-04,40.962532043457,41.794580268859875,2.2776634321490996,46.34990713315808,37.23925340456167,XRX
2000-02-07,40.3806800842285,41.55020141601564,2.143601565218759,45.83740454645316,37.26299828557812,XRX
2000-02-08,40.4970436096191,41.36400833129884,2.0594921518863734,45.48299263507159,37.24502402752609,XRX
2000-02-09,40.2642936706543,41.18945198059083,1.993011097346622,45.17547417528407,37.20342978589759,XRX
2000-02-10,38.6351089477539,40.939253997802744,1.9833761429900219,44.90600628378279,36.9725017118227,XRX
2000-02-11,37.7041511535645,40.58432350158692,1.8884904564668556,44.36130441452063,36.80734258865321,XRX
2000-02-14,40.962532043457,40.438860321044935,1.7270892106235525,43.89303874229204,36.98468189979783,XRX
2000-02-15,41.4280090332031,40.31085262298585,1.5342931165117633,43.37943885600937,37.242266389962325,XRX
2000-02-16,39.9152030944824,40.08974895477296,1.2072972202503973,42.50434339527375,37.675154514272165,XRX
2000-02-17,38.8678512573242,39.91519222259522,1.110428120210949,42.13604846301712,37.69433598217333,XRX
2000-02-18,39.1006011962891,39.81045875549317,1.081751446693561,41.97396164888029,37.646955862106054,XRX
2000-02-22,38.9842224121094,39.734817695617686,1.0841046266870211,41.90302694899173,37.56660844224364,XRX
2000-02-23,38.4023704528809,39.612628173828135,1.0899565507444862,41.792541275317106,37.432715072339164,XRX
2000-02-24,37.936882019043,39.461345672607436,1.1026345766350452,41.666614825877524,37.25607651933735,XRX
2000-02-25,37.4714012145996,39.339155578613294,1.1822267390370822,41.703609056687455,36.97470210053913,XRX
2000-02-28,38.6351089477539,39.36242961883546,1.162406641524025,41.687242901883515,37.03761633578741,XRX
2000-02-29,40.4970436096191,39.443889236450204,1.1828294037979696,41.809548044046146,37.07823042885426,XRX
2000-03-01,40.5205192565918,39.53234100341798,1.1944136492304533,41.92116830187889,37.14351370495707,XRX
2000-03-02,39.8158264160156,39.573921203613295,1.1887898993679087,41.95150100234911,37.19634140487748,XRX
2000-03-03,39.3460235595703,39.51637020111085,1.169452122596275,41.855274446303405,37.1774659559183,XRX
2000-03-06,40.4030914306641,39.4883981704712,1.139343967483366,41.76708610543793,37.20971023550447,XRX
2000-03-07,38.8762283325195,39.413175582885756,1.1269288725463316,41.667033327978416,37.1593178377931,XRX
2000-03-08,39.9332885742188,39.38498783111574,1.105233045898465,41.59545392291267,37.174521739318806,XRX
2000-03-09,42.282283782959,39.48588733673097,1.2696205918476255,42.02512852042622,36.946646153035715,XRX
